suite,term,dataset_id,model_id,capability_id,capability_level,paired_view_count,mase_degradation_mean,mase_degradation_median,positive_degradation_fraction,full_input_mase_mean,ablated_input_mase_mean,response_ratio_mean
gift,short,gift_ett1_h,Timer-4.0,cross_series_dependence,4,20,-0.024343025681586205,0.00043435430342664283,0.55,1.5057016419981726,1.4813586163165866,0.5212054306644479
gift,short,gift_ett1_h,Timer-4.0,cross_series_dependence,5,20,-0.011951588485318788,0.0077902318526063,0.65,1.7103293995144782,1.6983778110291596,0.42777447013587383
gift,short,gift_ett1_h,tirex2,common_factor,1,20,-0.012642674319254244,-0.002461393577586568,0.4,1.0352218255622883,1.022579151243034,0.1570480507915883
gift,short,gift_ett1_h,tirex2,common_factor,2,20,-0.007593676368908953,0.0009619129363401813,0.55,1.031737706075059,1.02414402970615,0.09303791912563186
gift,short,gift_ett1_h,tirex2,common_factor,3,20,-0.006986222321821734,0.003181611213421476,0.55,1.0276935658924042,1.0207073435705827,0.06361408284910175
gift,short,gift_ett1_h,tirex2,common_factor,4,20,-0.004646898661611981,-0.0012500495952543211,0.5,1.0267737981413738,1.0221268994797619,0.046957948804818024
gift,short,gift_ett1_h,tirex2,common_factor,5,20,-0.0004593173667354622,-0.001956968057759245,0.4,1.027896652741433,1.0274373353746973,0.03244808770688746
gift,short,gift_ett1_h,tirex2,cross_series_dependence,1,20,-0.006463170020592301,0.006206176165753585,0.55,1.2181976370300052,1.2117344670094128,0.6403223850269794
gift,short,gift_ett1_h,tirex2,cross_series_dependence,2,20,-0.0036052792571207247,0.0026918541571978594,0.55,1.2514097081929283,1.2478044289358077,0.4175562963479834
gift,short,gift_ett1_h,tirex2,cross_series_dependence,3,20,-0.0036782480360334434,0.0062750741447629155,0.55,1.3333312545716292,1.329653006535596,0.39167560508791804
gift,short,gift_ett1_h,tirex2,cross_series_dependence,4,20,-0.005838540912752039,-0.001979785474117479,0.45,1.4639376337523298,1.458099092839578,0.28600322467200057
gift,short,gift_ett1_h,tirex2,cross_series_dependence,5,20,-0.01486773335183802,-0.009162678066565788,0.35,1.6692146208910246,1.6543468875391867,0.17622568121936275
gift,short,gift_ett1_h,toto2.0,common_factor,1,20,-0.0029406171333989928,-0.0019185343907920371,0.4,0.963200407310833,0.960259790177434,0.13462317422549114
gift,short,gift_ett1_h,toto2.0,common_factor,2,20,-0.001410194500370493,-0.001357490563531294,0.45,0.9629959325178188,0.9615857380174482,0.08612079764952214
gift,short,gift_ett1_h,toto2.0,common_factor,3,20,0.006646075430215415,0.0022846566935340595,0.55,0.9666424184221555,0.9732884938523705,0.0771754467062235
gift,short,gift_ett1_h,toto2.0,common_factor,4,20,3.4421232990206055e-05,-0.0018134186806636476,0.45,0.9692481830420399,0.96928260427503,0.03941620933188644
gift,short,gift_ett1_h,toto2.0,common_factor,5,20,0.0006088996869070828,-0.003859464658863665,0.4,0.9772919080960463,0.9779008077829537,0.027429720674582908
gift,short,gift_ett1_h,toto2.0,cross_series_dependence,1,20,-0.018439421619355446,0.0004896689781987429,0.5,1.188353918687857,1.1699144970685014,0.8313261535674836
gift,short,gift_ett1_h,toto2.0,cross_series_dependence,2,20,-0.0026813787871071914,0.008401121766685504,0.6,1.234839297568215,1.232157918781108,0.5209316633613738
gift,short,gift_ett1_h,toto2.0,cross_series_dependence,3,20,0.013207890415156649,0.016386296864855543,0.7,1.3287722123656487,1.3419801027808052,0.36066903212696544
gift,short,gift_ett1_h,toto2.0,cross_series_dependence,4,20,0.01155542726520321,0.016780411415884433,0.65,1.4685984622307129,1.4801538894959159,0.26007577187370146
gift,short,gift_ett1_h,toto2.0,cross_series_dependence,5,20,0.00836968977012118,0.009630534725099671,0.65,1.685072001971415,1.6934416917415365,0.17144237917383814
gift,short,gift_ett2_h,Chronos-2,common_factor,1,20,-0.0032259341360394655,-0.006976817098522631,0.5,0.641109709956747,0.6378837758207074,1.280840964162266
gift,short,gift_ett2_h,Chronos-2,common_factor,2,20,-0.0012246684889125141,0.0002809954529749137,0.5,0.6399002394495132,0.6386755709606008,0.777274481961944
gift,short,gift_ett2_h,Chronos-2,common_factor,3,20,-0.00036683228648382303,0.008495479079228652,0.55,0.6418311457094676,0.6414643134229838,0.5490630222253114
gift,short,gift_ett2_h,Chronos-2,common_factor,4,20,-0.001164196874537518,0.010050511557519959,0.55,0.6443733593823385,0.6432091625078009,0.3771315077848547
gift,short,gift_ett2_h,Chronos-2,common_factor,5,20,-0.0030167532723214567,0.008682226172895602,0.55,0.6467004481078422,0.6436836948355207,0.26722474269600727
gift,short,gift_ett2_h,Chronos-2,cross_series_dependence,1,20,-0.004410736812824029,-0.0036475433637040144,0.4,0.9603804794054062,0.9559697425925824,0.7558778293433692
gift,short,gift_ett2_h,Chronos-2,cross_series_dependence,2,20,-0.005671802589133595,0.0012409106101213263,0.5,0.9912355813453153,0.9855637787561818,0.4818098337310028
gift,short,gift_ett2_h,Chronos-2,cross_series_dependence,3,20,-0.0007762320032799086,0.012517841096188587,0.55,1.0592576493238797,1.0584814173205994,0.2910582016239563
gift,short,gift_ett2_h,Chronos-2,cross_series_dependence,4,20,0.008894105149554524,0.022846867086720846,0.6,1.1211499182455458,1.1300440233951001,0.22017703951627482
gift,short,gift_ett2_h,Chronos-2,cross_series_dependence,5,20,0.0175133669883487,0.03335580682713496,0.6,1.2265199734719816,1.2440333404603303,0.17671453774752946
gift,short,gift_ett2_h,Timer-4.0,common_factor,1,20,-0.01441712043487299,-0.013655253928069044,0.35,0.6596353460341249,0.6452182255992519,0.8996047005332948
gift,short,gift_ett2_h,Timer-4.0,common_factor,2,20,-0.015253026289952606,-0.017197470121791292,0.4,0.6737303571487657,0.6584773308588131,0.6048413169698947
gift,short,gift_ett2_h,Timer-4.0,common_factor,3,20,-0.015279083394034554,-0.015066019588267365,0.35,0.688845729681095,0.6735666462870605,0.38506354506697754
gift,short,gift_ett2_h,Timer-4.0,common_factor,4,20,-0.009827312358464827,-0.004882063114647894,0.4,0.7082452555195051,0.6984179431610401,0.24755788460161537
gift,short,gift_ett2_h,Timer-4.0,common_factor,5,20,-0.0034183793478971187,-0.0025951702909252083,0.45,0.7266984936992527,0.7232801143513556,0.17733636925236224
gift,short,gift_ett2_h,Timer-4.0,cross_series_dependence,1,20,0.05140124140479184,0.00487292413014595,0.5,0.9603751292154354,1.0117763706202274,1.0025552870715189
gift,short,gift_ett2_h,Timer-4.0,cross_series_dependence,2,20,0.053161768788380956,0.02921333034190965,0.55,0.9884375719636683,1.0415993407520492,0.7141494315758552
gift,short,gift_ett2_h,Timer-4.0,cross_series_dependence,3,20,0.026273786247323228,-0.0056799401161976015,0.45,1.0534751015105548,1.0797488877578783,0.43673693706142946
gift,short,gift_ett2_h,Timer-4.0,cross_series_dependence,4,20,0.022362866117441437,-0.0220562632596934,0.4,1.0832066543455214,1.1055695204629634,0.2967271553260814
gift,short,gift_ett2_h,Timer-4.0,cross_series_dependence,5,20,0.02156563752284043,-0.01634402134480767,0.35,1.1654459731307467,1.1870116106535873,0.17040556392750195
gift,short,gift_ett2_h,tirex2,common_factor,1,20,-0.004639009707486663,-0.002568008593418547,0.4,0.6722865869007477,0.6676475771932612,0.43884012149464197
gift,short,gift_ett2_h,tirex2,common_factor,2,20,-0.006204361670446942,-0.00623297964196734,0.35,0.6813203274801897,0.6751159658097428,0.3185021809580393
gift,short,gift_ett2_h,tirex2,common_factor,3,20,-0.008360659157816034,-0.005088024486172904,0.4,0.6916433917028121,0.6832827325449958,0.22165772072149798
gift,short,gift_ett2_h,tirex2,common_factor,4,20,-0.007888942374000752,-0.0037093140194029706,0.45,0.7089304424864544,0.7010415001124536,0.15944219471875054
gift,short,gift_ett2_h,tirex2,common_factor,5,20,-0.0052314993960011266,-0.006415174623248088,0.4,0.7316913242599046,0.7264598248639035,0.12552760006140173
gift,short,gift_ett2_h,tirex2,cross_series_dependence,1,20,0.01986954641856376,0.008839980909984946,0.65,0.9917357817878173,1.011605328206381,0.22566612191411722
gift,short,gift_ett2_h,tirex2,cross_series_dependence,2,20,0.014954701655481874,0.0027732936574866307,0.6,1.0104453514463576,1.0254000531018397,0.12932853518015616
gift,short,gift_ett2_h,tirex2,cross_series_dependence,3,20,0.011973827376176222,0.005730893788487013,0.65,1.0500217986282048,1.0619956260043808,0.08708684656836309
gift,short,gift_ett2_h,tirex2,cross_series_dependence,4,20,0.01371240940742692,0.005621748852665143,0.6,1.0955381242818159,1.1092505336892426,0.06631255635298774
gift,short,gift_ett2_h,tirex2,cross_series_dependence,5,20,0.011193679652849033,0.006969606157118502,0.55,1.1913845886950605,1.2025782683479096,0.04774652341838894
gift,short,gift_ett2_h,toto2.0,common_factor,1,20,-0.006790501705380203,-0.016260516531791114,0.3,0.6721696191440578,0.6653791174386775,1.056801415456016
gift,short,gift_ett2_h,toto2.0,common_factor,2,20,-0.009876288253903739,-0.01830670471008461,0.35,0.6803327887846276,0.6704565005307239,0.7048375543336055
gift,short,gift_ett2_h,toto2.0,common_factor,3,20,-0.015542926059010795,-0.017023662452992305,0.3,0.6851976692993735,0.6696547432403627,0.5345519138766998
gift,short,gift_ett2_h,toto2.0,common_factor,4,20,-0.020519932895262497,-0.022466070609198918,0.25,0.6895808115692137,0.6690608786739511,0.3747867141098954
gift,short,gift_ett2_h,toto2.0,common_factor,5,20,-0.02348476050956366,-0.022132325631936234,0.3,0.6885926749834415,0.6651079144738778,0.2826697694060042
gift,short,gift_ett2_h,toto2.0,cross_series_dependence,1,20,-0.004135014977388512,0.0009187257542002669,0.55,1.011777407980705,1.0076423930033165,0.35641438329857944
gift,short,gift_ett2_h,toto2.0,cross_series_dependence,2,20,-0.006973955170615093,-0.003995437358496279,0.5,1.0490501028520784,1.0420761476814635,0.25851800625733257
gift,short,gift_ett2_h,toto2.0,cross_series_dependence,3,20,-0.011581615790716765,-0.005628638011775378,0.4,1.118168700035167,1.1065870842444503,0.17400528366079954
gift,short,gift_ett2_h,toto2.0,cross_series_dependence,4,20,-0.01225490233316317,-0.005932968965754126,0.45,1.182142625198236,1.169887722865073,0.12906707308395446
gift,short,gift_ett2_h,toto2.0,cross_series_dependence,5,20,-0.010930131877234878,-0.004754886114164691,0.5,1.301696980556377,1.2907668486791422,0.09809081931231402
gift,short,gift_jena_weather_h,Chronos-2,common_factor,1,19,0.012551148013204779,-0.006457390279642983,0.47368421052631576,0.43407985010467287,0.44663099811787765,0.3320251536166802
gift,short,gift_jena_weather_h,Chronos-2,common_factor,2,19,0.015067823707228742,-0.004006764952601272,0.3684210526315789,0.4339071330114281,0.4489749567186568,0.21765340669032937
gift,short,gift_jena_weather_h,Chronos-2,common_factor,3,19,0.018671868132345847,-0.0016895085812208,0.47368421052631576,0.43270940879480474,0.45138127692715063,0.15129199450701408
gift,short,gift_jena_weather_h,Chronos-2,common_factor,4,19,0.024112369500505586,0.002989245708224564,0.5263157894736842,0.42916751884330356,0.4532798883438092,0.10616606162628942
gift,short,gift_jena_weather_h,Chronos-2,common_factor,5,19,0.028681799457504247,0.024295910662144482,0.631578947368421,0.4308090138563629,0.4594908133138671,0.07766090496624857
gift,short,gift_jena_weather_h,Chronos-2,cross_series_dependence,1,19,0.009432507318394285,-0.0006591027040170894,0.47368421052631576,0.6386944650147665,0.6481269723331607,0.4949931115980246
gift,short,gift_jena_weather_h,Chronos-2,cross_series_dependence,2,19,0.0066559677896254315,-0.00240273277334907,0.47368421052631576,0.6398221383659555,0.6464781061555809,0.3339445634028023
gift,short,gift_jena_weather_h,Chronos-2,cross_series_dependence,3,19,0.004659452692884058,-0.01106043602563142,0.47368421052631576,0.6442103099443456,0.6488697626372296,0.21899804116264146
gift,short,gift_jena_weather_h,Chronos-2,cross_series_dependence,4,19,0.005530520140188873,0.0011451117093954633,0.5263157894736842,0.6744643818851203,0.6799949020253092,0.16628604569472694
gift,short,gift_jena_weather_h,Chronos-2,cross_series_dependence,5,19,0.006861815559717144,0.01522335732746155,0.5263157894736842,0.708236118059044,0.7150979336187612,0.1237360107143337
gift,short,gift_jena_weather_h,Timer-4.0,common_factor,1,19,0.01306739847523893,0.01513033452176682,0.631578947368421,0.44589422523215516,0.4589616237073941,0.4431026842635762
gift,short,gift_jena_weather_h,Timer-4.0,common_factor,2,19,0.018845633184124046,0.010407598475553725,0.6842105263157895,0.44230449033216734,0.4611501235162913,0.27938294154419885
gift,short,gift_jena_weather_h,Timer-4.0,common_factor,3,19,0.011480749952902106,0.007713433680241577,0.5789473684210527,0.43963792649687694,0.4511186764497791,0.1760070477119553
gift,short,gift_jena_weather_h,Timer-4.0,common_factor,4,19,-0.009064344364354727,-0.009910105386120305,0.3684210526315789,0.4441061698007484,0.4350418254363937,0.10669883399859065
gift,short,gift_jena_weather_h,Timer-4.0,common_factor,5,19,-0.016685155113291855,-0.01653744816207381,0.3684210526315789,0.4484664031139765,0.4317812480006847,0.06859009645804373
gift,short,gift_jena_weather_h,Timer-4.0,cross_series_dependence,1,19,0.013301671190839038,0.014511741012960933,0.5789473684210527,0.6696968795533529,0.6829985507441919,0.898835543872893
gift,short,gift_jena_weather_h,Timer-4.0,cross_series_dependence,2,19,0.006760596745992611,0.004542351822999113,0.5263157894736842,0.6728402079061946,0.6796008046521873,0.5739921268269451
gift,short,gift_jena_weather_h,Timer-4.0,cross_series_dependence,3,19,-0.0003506292709636754,-0.009345069632940572,0.42105263157894735,0.6832246667080836,0.6828740374371199,0.33335812169617257
gift,short,gift_jena_weather_h,Timer-4.0,cross_series_dependence,4,19,0.00842699361004418,-0.0008949166662328145,0.47368421052631576,0.7150502437298848,0.723477237339929,0.22993017870072568
gift,short,gift_jena_weather_h,Timer-4.0,cross_series_dependence,5,19,0.03499033052497654,0.027943200177876104,0.631578947368421,0.7576805370845857,0.7926708676095624,0.15500354463606275
gift,short,gift_jena_weather_h,tirex2,common_factor,1,19,0.0017707161336224066,-0.00019246989857180097,0.47368421052631576,0.42918521422975703,0.4309559303633794,0.099831378456833
gift,short,gift_jena_weather_h,tirex2,common_factor,2,19,-0.0008294585897196802,0.0012548047997830714,0.5263157894736842,0.43145615334449067,0.43062669475477106,0.0702460736964048
gift,short,gift_jena_weather_h,tirex2,common_factor,3,19,-0.0007216317591741362,0.0008512262408876259,0.5263157894736842,0.4317630956132832,0.4310414638541091,0.042036782197080666
gift,short,gift_jena_weather_h,tirex2,common_factor,4,19,0.004386809595090892,0.003695762603930508,0.5263157894736842,0.4312776043051391,0.43566441390023003,0.027470592440074035
gift,short,gift_jena_weather_h,tirex2,common_factor,5,19,-0.0018753837859441104,0.0002816488296119024,0.5263157894736842,0.4335918409024173,0.43171645711647316,0.020896990397653713
gift,short,gift_jena_weather_h,tirex2,cross_series_dependence,1,19,-0.002896808460473105,-0.006393575237116089,0.2631578947368421,0.658966755041301,0.6560699465808278,0.2102075707782001
gift,short,gift_jena_weather_h,tirex2,cross_series_dependence,2,19,-0.0027934511085028844,-0.007661294844876876,0.3684210526315789,0.6659667392268499,0.663173288118347,0.15724392475070245
gift,short,gift_jena_weather_h,tirex2,cross_series_dependence,3,19,-0.00794761057243143,-0.010259405645676956,0.3684210526315789,0.6837180203115516,0.6757704097391203,0.08679690208129799
gift,short,gift_jena_weather_h,tirex2,cross_series_dependence,4,19,-0.0074009218022664715,-0.0026545653898100152,0.42105263157894735,0.7134909790631466,0.7060900572608801,0.06193765055176426
gift,short,gift_jena_weather_h,tirex2,cross_series_dependence,5,19,-0.006227858334230866,-0.005303351917697485,0.3684210526315789,0.7492361425696911,0.7430082842354601,0.04028616809499294
gift,short,gift_jena_weather_h,toto2.0,common_factor,1,19,-0.007151033322814251,-0.012108811606810155,0.47368421052631576,0.42492921388698623,0.417778180564172,0.2867420522596388
gift,short,gift_jena_weather_h,toto2.0,common_factor,2,19,-0.003936535703648852,0.00048561875264258036,0.5263157894736842,0.42164870902379087,0.41771217332014215,0.1970221395120039
gift,short,gift_jena_weather_h,toto2.0,common_factor,3,19,-0.008762998430650802,-0.002946111126727269,0.3684210526315789,0.42159994000803974,0.41283694157738904,0.12188829599656736
gift,short,gift_jena_weather_h,toto2.0,common_factor,4,19,-0.010437689630800726,-0.016271218613802096,0.3684210526315789,0.4226764056314386,0.41223871600063794,0.08261136749695482
gift,short,gift_jena_weather_h,toto2.0,common_factor,5,19,-0.013419555772905904,-0.017658656305124976,0.42105263157894735,0.42551157536373974,0.41209201959083375,0.054942695517352404
gift,short,gift_jena_weather_h,toto2.0,cross_series_dependence,1,19,-0.010250038702918346,0.012047283864942804,0.631578947368421,0.658898710805553,0.6486486721026348,0.34104103299379956
gift,short,gift_jena_weather_h,toto2.0,cross_series_dependence,2,19,-0.010262057789422218,0.015351930581826156,0.631578947368421,0.6624005054319356,0.6521384476425133,0.2443337004804416
gift,short,gift_jena_weather_h,toto2.0,cross_series_dependence,3,19,-0.00976596881427858,0.012652065657096978,0.6842105263157895,0.6662017701208005,0.6564358013065218,0.1644771942431113
gift,short,gift_jena_weather_h,toto2.0,cross_series_dependence,4,19,-0.006317676558184151,0.007226497104565854,0.631578947368421,0.6907253171678859,0.6844076406097018,0.12081070279633092
gift,short,gift_jena_weather_h,toto2.0,cross_series_dependence,5,19,-0.0013931434469235393,0.0032280521186771605,0.5263157894736842,0.72075335379569,0.7193602103487664,0.08301855463232652
gift,short,gift_m_dense_h,Chronos-2,covariate_impulse_response,1,600,-0.00042129804571507194,0.00038887368365042585,0.52,0.8075607974482991,0.8071394994025839,0.10423506980574916
gift,short,gift_m_dense_h,Chronos-2,covariate_impulse_response,2,600,0.00025527197774028576,0.0004727209088727924,0.5366666666666666,0.8087523587942146,0.8090076307719549,0.06837769747332686
gift,short,gift_m_dense_h,Chronos-2,covariate_impulse_response,3,600,0.00025205646417751675,0.0003265656626487423,0.5233333333333333,0.8082970830419246,0.8085491395061021,0.04753837470753596
gift,short,gift_m_dense_h,Chronos-2,covariate_impulse_response,4,600,0.00032429495897635366,0.0004060681922917475,0.5233333333333333,0.8085473534611448,0.8088716484201213,0.034096134252899805
gift,short,gift_m_dense_h,Chronos-2,covariate_impulse_response,5,600,0.00047260435740003595,0.00038122123260275753,0.535,0.8112155496588773,0.8116881540162776,0.025953680481601515
gift,short,gift_m_dense_h,Timer-4.0,covariate_impulse_response,1,600,-0.0006666226936115434,-0.00017106543013503672,0.48833333333333334,0.7296350776772529,0.7289684549836414,0.07902904594817162
gift,short,gift_m_dense_h,Timer-4.0,covariate_impulse_response,2,600,-0.0007739260011090887,-0.00024105652745717854,0.47833333333333333,0.7544657905334965,0.7536918645323873,0.051352168683634944
gift,short,gift_m_dense_h,Timer-4.0,covariate_impulse_response,3,600,-0.0005210836677503161,-0.0003381118944844608,0.4716666666666667,0.7748041218615641,0.7742830381938138,0.0366321141870436
gift,short,gift_m_dense_h,Timer-4.0,covariate_impulse_response,4,600,-0.0005706936645398105,-0.0003087551635888308,0.475,0.7887552077767759,0.7881845141122361,0.02726606246902539
gift,short,gift_m_dense_h,Timer-4.0,covariate_impulse_response,5,600,-0.0006197612852689265,0.00021383136132782643,0.5066666666666667,0.7942243023399539,0.7936045410546849,0.021125948559684152
gift,short,gift_m_dense_h,tirex2,covariate_impulse_response,1,600,0.00047752205429487955,0.00011281670483026529,0.515,0.8083924773450686,0.8088699993993634,0.03323883514245952
gift,short,gift_m_dense_h,tirex2,covariate_impulse_response,2,600,-2.9071437041219515e-05,2.101617659375221e-05,0.505,0.817871828329021,0.8178427568919797,0.022095697629344054
gift,short,gift_m_dense_h,tirex2,covariate_impulse_response,3,600,0.00034364061876514143,-3.84601772075166e-05,0.48833333333333334,0.8321748984474956,0.8325185390662608,0.015233217679750858
gift,short,gift_m_dense_h,tirex2,covariate_impulse_response,4,600,0.0003368371991317897,0.0001130184813372681,0.5116666666666667,0.8497933439165085,0.8501301811156403,0.01117874988220342
gift,short,gift_m_dense_h,tirex2,covariate_impulse_response,5,600,0.00048374946049720553,8.41280315291848e-05,0.5166666666666667,0.865466251555563,0.8659500010160602,0.008401991458240717
fev,native,ETT_15T,Chronos-2,common_factor,1,40,-0.017373997978388317,-0.018520995297782672,0.375,0.6998397412443507,0.6824657432659624,0.47593241844095235
fev,native,ETT_15T,Chronos-2,common_factor,2,40,-0.017703968758474388,-0.01996456943863445,0.375,0.7016922455508631,0.6839882767923886,0.30951181081918333
fev,native,ETT_15T,Chronos-2,common_factor,3,40,-0.018418555238370226,-0.01686082477834644,0.35,0.7052284783990348,0.6868099231606645,0.20379965550558082
fev,native,ETT_15T,Chronos-2,common_factor,4,40,-0.019037606207643644,-0.013517847578807474,0.4,0.7084000548653033,0.6893624486576597,0.14358341270148486
fev,native,ETT_15T,Chronos-2,common_factor,5,40,-0.017985391121929307,-0.0102622023055996,0.45,0.7108222707669379,0.6928368796450087,0.10253974194708762
fev,native,ETT_15T,Chronos-2,cross_series_dependence,1,40,-0.007525129759587246,0.00864056154217216,0.6,0.782748982146288,0.7752238523867009,2.131532210819736
fev,native,ETT_15T,Chronos-2,cross_series_dependence,2,40,-0.008456505736675227,0.0027587633494013664,0.5,0.8267664407525179,0.8183099350158429,1.4546996018354852
fev,native,ETT_15T,Chronos-2,cross_series_dependence,3,40,-0.018261434645482685,-0.008445782622409553,0.45,0.9088732820771155,0.8906118474316328,1.042511569581955
fev,native,ETT_15T,Chronos-2,cross_series_dependence,4,40,-0.0035911388117285904,0.01403861362408354,0.55,1.0321448746797168,1.0285537358679884,0.820374755326102
fev,native,ETT_15T,Chronos-2,cross_series_dependence,5,40,0.013191571068529436,0.019630402055323348,0.625,1.2151908212610936,1.2283823923296229,0.6472276250256416
fev,native,ETT_15T,Timer-4.0,common_factor,1,40,-0.006352138834785677,-0.006263624054952205,0.35,0.7081066405055216,0.701754501670736,0.19685014803204665
fev,native,ETT_15T,Timer-4.0,common_factor,2,40,-0.005284502541088911,-0.00576325142126341,0.325,0.7088688705608963,0.7035843680198075,0.1304273639982327
fev,native,ETT_15T,Timer-4.0,common_factor,3,40,-0.005350235688125634,-0.007689527526122286,0.375,0.7095891054206552,0.7042388697325295,0.0864999840655357
fev,native,ETT_15T,Timer-4.0,common_factor,4,40,-0.004508709917458503,-0.0077793323500842115,0.375,0.7098504790715301,0.7053417691540718,0.06313365532808621
fev,native,ETT_15T,Timer-4.0,common_factor,5,40,-0.003354671325064568,-0.011629019183237138,0.4,0.7089358944866708,0.7055812231616062,0.04662010331243227
fev,native,ETT_15T,Timer-4.0,cross_series_dependence,1,40,0.03187650503839188,0.018830593654234895,0.7,0.7436707789956628,0.7755472840340547,1.0128303253610436
fev,native,ETT_15T,Timer-4.0,cross_series_dependence,2,40,0.021792243815961777,0.012982128094220086,0.6,0.7838361639126381,0.8056284077285998,0.6639958631564362
fev,native,ETT_15T,Timer-4.0,cross_series_dependence,3,40,0.010311682604019736,0.006620487327708036,0.575,0.8642806495162325,0.8745923321202522,0.43697988078587835
fev,native,ETT_15T,Timer-4.0,cross_series_dependence,4,40,7.133767799547275e-05,0.0006215932565987736,0.5,0.9952215989179883,0.995292936595984,0.28758967691043297
fev,native,ETT_15T,Timer-4.0,cross_series_dependence,5,40,-0.007260407164831353,-0.006849366479607766,0.4,1.1898932528306094,1.182632845665778,0.19554259034889998
fev,native,ETT_15T,tirex2,common_factor,1,40,1.2513043239820165e-05,-0.00196192169124626,0.475,0.6997176580867315,0.6997301711299713,0.10135579176320553
fev,native,ETT_15T,tirex2,common_factor,2,40,0.000821898947774996,-0.0010834795675021547,0.475,0.6994327669820961,0.7002546659298712,0.06475762299930359
fev,native,ETT_15T,tirex2,common_factor,3,40,0.0003891361093031363,-0.0002023800424884592,0.5,0.7000073059287502,0.7003964420380532,0.04419563547337411
fev,native,ETT_15T,tirex2,common_factor,4,40,0.0010404754399371836,4.2421290985861226e-05,0.5,0.7032633831526504,0.7043038585925874,0.03295780617623219
fev,native,ETT_15T,tirex2,common_factor,5,40,0.0010730311167779477,-4.437354966357887e-05,0.5,0.7088972418256771,0.7099702729424552,0.02554257847862751
fev,native,ETT_15T,tirex2,cross_series_dependence,1,40,0.008434514824302936,0.006912207120851249,0.625,0.7974587679828774,0.8058932828071803,0.5854177311523123
fev,native,ETT_15T,tirex2,cross_series_dependence,2,40,0.010925339268078534,0.0021773923237631276,0.575,0.8221210801347982,0.8330464194028767,0.37998887345013777
fev,native,ETT_15T,tirex2,cross_series_dependence,3,40,0.005750996866788326,-0.00022344212370184469,0.475,0.8749137706966117,0.8806647675634001,0.2521157595937816
fev,native,ETT_15T,tirex2,cross_series_dependence,4,40,-0.0044567069540354665,-0.0033592285178942194,0.45,0.9729555488766459,0.9684988419226105,0.1689218079862763
fev,native,ETT_15T,tirex2,cross_series_dependence,5,40,-0.008062394561269996,-0.009573838093271614,0.45,1.1686376492966921,1.1605752547354222,0.11033210991764308
fev,native,ETT_15T,toto2.0,common_factor,1,40,0.003443287378670537,-0.0011928072235182219,0.5,0.6903835972726229,0.6938268846512935,0.1912608766291943
fev,native,ETT_15T,toto2.0,common_factor,2,40,0.0034556998538075936,0.0020843679255392322,0.55,0.6867854243583269,0.6902411242121345,0.12664176765213053
fev,native,ETT_15T,toto2.0,common_factor,3,40,0.0026264713950137366,0.002716535375560214,0.525,0.6829439618281288,0.6855704332231426,0.08529744161840536
fev,native,ETT_15T,toto2.0,common_factor,4,40,0.0024023853428243695,0.0029764333590180103,0.575,0.6821929915891567,0.6845953769319811,0.06183261022351731
fev,native,ETT_15T,toto2.0,common_factor,5,40,0.0033670184282941903,0.007427328333235339,0.575,0.69043152366436,0.6937985420926541,0.044956561443100514
fev,native,ETT_15T,toto2.0,cross_series_dependence,1,40,0.0021587573593383007,0.006919277363368281,0.575,0.7785000074004305,0.7806587647597688,0.5623072456448563
fev,native,ETT_15T,toto2.0,cross_series_dependence,2,40,0.008197615482987624,0.008240233410689829,0.6,0.8059016967571248,0.8140993122401123,0.40463908647968105
fev,native,ETT_15T,toto2.0,cross_series_dependence,3,40,0.017881387369090663,0.013648717177574737,0.675,0.8738538981389006,0.8917352855079914,0.28888526516952706
fev,native,ETT_15T,toto2.0,cross_series_dependence,4,40,0.02204627412212707,0.026893004780672303,0.625,1.0097783879773772,1.0318246620995044,0.210200047467095
fev,native,ETT_15T,toto2.0,cross_series_dependence,5,40,0.01915305531345956,0.029951373428945605,0.575,1.2029602685711394,1.222113323884599,0.15417268670926096
fev,native,ETT_1H,Chronos-2,common_factor,1,40,-0.017991746142273852,0.0010625151098078711,0.5,1.0517729470179922,1.0337812008757183,0.977751394474668
fev,native,ETT_1H,Chronos-2,common_factor,2,40,-0.018778184279447087,0.0029787448038127717,0.55,1.0573059208011026,1.0385277365216554,0.6495818873141105
fev,native,ETT_1H,Chronos-2,common_factor,3,40,-0.020354700292864833,0.006729579906704142,0.575,1.06430164374375,1.043946943450885,0.44543481760883585
fev,native,ETT_1H,Chronos-2,common_factor,4,40,-0.027428863490160476,0.011934793890133633,0.55,1.074702228729804,1.0472733652396433,0.3137338427697177
fev,native,ETT_1H,Chronos-2,common_factor,5,40,-0.0276098766448332,0.005367983975551216,0.575,1.0800608264725458,1.0524509498277126,0.2299251358335363
fev,native,ETT_1H,Chronos-2,cross_series_dependence,1,40,-0.0007875797223958064,-0.002163352571108279,0.475,1.2091816555660189,1.2083940758436227,1.9525916564748151
fev,native,ETT_1H,Chronos-2,cross_series_dependence,2,40,0.0016107844809622352,0.005039289135020053,0.55,1.2368504457443634,1.2384612302253257,1.3267326275699403
fev,native,ETT_1H,Chronos-2,cross_series_dependence,3,40,0.00696730865856085,0.01557181554358239,0.6,1.289906130206959,1.2968734388655199,0.8864595312285101
fev,native,ETT_1H,Chronos-2,cross_series_dependence,4,40,0.01775297325019033,0.020985185036648923,0.6,1.3904850878248678,1.408238061075058,0.6305904286744323
