metric,model_id,capability_id,capability_level,n,mean,sd,cv,median,min,max,range,seed_p025,seed_p975,mean_ci95_low,mean_ci95_high,desired_count,desired_rate,direction_category,direction_unanimous,mean_approx_task_bootstrap_se,seed_sd_to_task_se_ratio,seed_mean_ci_relation_to_1,task_count_min,task_count_max,task_coverage_min,task_coverage_max,worst_seed,best_seed
capability_effect_nrmse,Timer-3.5,trend,1,10,0.43556575294500216,0.022820163114298613,0.05239200501876937,0.43865860148197944,0.40040175897417835,0.46837804468481076,0.06797628571063241,0.4010449866021344,0.46534543452309063,0.4192411916662245,0.45189031422377984,10,1.0,unanimous_desired,True,0.20401934598598084,0.1118529372987339,below,10,10,1.0,1.0,2026082710,2026082703
capability_effect_nrmse,Timer-3.5,trend,2,10,0.32710049474481223,0.027401206657679523,0.08376999453656161,0.3295987804047533,0.2633745401133751,0.3545967509716249,0.09122221085824983,0.27431636319739683,0.35400975920182975,0.3074988523308076,0.34670213715881687,10,1.0,unanimous_desired,True,0.14366901400247895,0.19072454034665212,below,10,10,1.0,1.0,2026082710,2026082703
capability_effect_nrmse,Timer-3.5,trend,3,10,0.29335832030885,0.024456191909814868,0.08336628013163967,0.30531672907302276,0.23987093029147846,0.3142472726924181,0.07437634240093963,0.24618094018121056,0.31409312459045696,0.2758634145328625,0.3108532260848375,10,1.0,unanimous_desired,True,0.12978505349761776,0.1884361199594048,below,10,10,1.0,1.0,2026082710,2026082709
capability_effect_nrmse,Timer-3.5,trend,4,10,0.27041794396329805,0.01552608479226224,0.05741514251868392,0.2763306948343406,0.24150648844253628,0.2843291520136722,0.04282266357113593,0.24186138668718996,0.28380168984651233,0.259311251984748,0.28152463594184807,10,1.0,unanimous_desired,True,0.12111468430863911,0.12819324824970676,below,10,10,1.0,1.0,2026082706,2026082703
capability_effect_nrmse,Timer-3.5,trend,5,10,0.21781574015214877,0.008127541024588146,0.03731383700237132,0.21587555739596365,0.20534077469062248,0.23283956030499633,0.027498785614373855,0.2063334356324041,0.23166754995711225,0.2120016475517968,0.22362983275250076,10,1.0,unanimous_desired,True,0.09478540929339505,0.08574675242927393,below,10,10,1.0,1.0,2026082708,2026082703
capability_effect_nrmse,Timer-4.0,common_factor,1,10,0.39274736096552104,0.022091034047841598,0.0562474410866403,0.3883236170838161,0.36407851804057034,0.43974853594066615,0.07567001790009581,0.36653073473328945,0.43404680922902494,0.37694438719976414,0.40855033473127794,10,1.0,unanimous_desired,True,0.08509569102053069,0.2596022640266448,below,4,4,0.4,0.4,2026082702,2026082706
capability_effect_nrmse,Timer-4.0,common_factor,2,10,0.37298847437404564,0.019686315465695388,0.05277995653547534,0.3737327449444362,0.3416082129639489,0.40996151539124276,0.06835330242729387,0.34423488343183356,0.4052411470090118,0.35890573265289955,0.38707121609519174,10,1.0,unanimous_desired,True,0.09490651169006999,0.2074285011125865,below,4,4,0.4,0.4,2026082702,2026082708
capability_effect_nrmse,Timer-4.0,common_factor,3,10,0.3328220157773289,0.018029381620238965,0.05417124098034829,0.33688749545086655,0.3088389880583714,0.3574586753789902,0.048619687320618776,0.30948284474120724,0.35562878739996423,0.3199245731252366,0.3457194584294212,10,1.0,unanimous_desired,True,0.09288992668307902,0.19409404511375533,below,4,4,0.4,0.4,2026082709,2026082708
capability_effect_nrmse,Timer-4.0,common_factor,4,10,0.2960825949511337,0.02189407743896845,0.07394584420803901,0.2907755787721433,0.2570150263928384,0.3299154252886972,0.07290039889585881,0.26200800122168305,0.32795265449058597,0.28042051545570723,0.3117446744465602,10,1.0,unanimous_desired,True,0.0887151613929829,0.2467907074190388,below,4,4,0.4,0.4,2026082709,2026082708
capability_effect_nrmse,Timer-4.0,common_factor,5,10,0.25688148403732625,0.01609813154489508,0.06266754338181858,0.2563598800670611,0.23428545805908085,0.2854667177557461,0.05118125969666526,0.23589534173701465,0.2823984337904092,0.2453655744637526,0.26839739361089987,10,1.0,unanimous_desired,True,0.07957409644926633,0.20230366743980166,below,4,4,0.4,0.4,2026082710,2026082708
capability_effect_nrmse,Timer-4.0,covariate_impulse_response,1,10,1.3749498126699964,0.224033387366608,0.16293931989529173,1.3779102151561458,0.9152885813927892,1.747647943400585,0.8323593620077957,0.9958468716961961,1.7236673090378156,1.2146859818533455,1.5352136434866472,1,0.1,crosses_threshold,False,0.671724243405935,0.33351987748821005,above,6,6,0.6,0.6,2026082706,2026082709
capability_effect_nrmse,Timer-4.0,covariate_impulse_response,2,10,0.9312310980833244,0.16847472331455773,0.1809161266857553,0.9077925239862559,0.6456286020308856,1.1937102911161757,0.5480816890852901,0.678889863267551,1.1929377220575155,0.8107115412818067,1.051750654884842,7,0.7,crosses_threshold,False,0.41197389765522424,0.4089451401495153,includes,6,6,0.6,0.6,2026082706,2026082709
capability_effect_nrmse,Timer-4.0,covariate_impulse_response,3,10,0.6611656755601332,0.1445433837147822,0.21861900739527418,0.6075819837970728,0.5210230889039393,0.9164032121329297,0.3953801232289904,0.5258891628314167,0.9139526162029193,0.5577655678100112,0.7645657833102552,10,1.0,unanimous_desired,True,0.2654928569882124,0.5444341718059849,below,6,6,0.6,0.6,2026082706,2026082708
capability_effect_nrmse,Timer-4.0,covariate_impulse_response,4,10,0.47022495360947447,0.11157804602435047,0.2372865267312396,0.445742082164335,0.3752545958727524,0.7128002496371106,0.33754565376435824,0.3762948785779964,0.6920040914796759,0.3904068278332614,0.5500430793856875,10,1.0,unanimous_desired,True,0.16946179042195594,0.6584259835006092,below,6,6,0.6,0.6,2026082706,2026082707
capability_effect_nrmse,Timer-4.0,covariate_impulse_response,5,10,0.36423429119102213,0.08570687327139923,0.23530698603677155,0.33761680300195984,0.27726797498916594,0.5367236335208627,0.2594556585316968,0.2798686887697828,0.5183303726840288,0.30292328750872477,0.4255452948733195,10,1.0,unanimous_desired,True,0.12660484462580032,0.6769636148183649,below,6,6,0.6,0.6,2026082706,2026082708
capability_effect_nrmse,Timer-4.0,cross_series_dependence,1,10,0.9370796098672576,0.05225943320863697,0.055768402874585864,0.9421823469663417,0.8618855932496219,1.0253028771743495,0.16341728392472765,0.8648357082129834,1.0165376900275431,0.8996954634202919,0.9744637563142232,9,0.9,crosses_threshold,False,0.12057756199798489,0.4334092707025403,below,8,8,0.8,0.8,2026082704,2026082703
capability_effect_nrmse,Timer-4.0,cross_series_dependence,2,10,0.9619971726844774,0.03456788877201065,0.035933461920213426,0.9724651942347294,0.8983198123072946,1.0087590340390524,0.1104392217317578,0.9041258584969648,1.0073580901866832,0.9372687947272191,0.9867255506417356,8,0.8,crosses_threshold,False,0.12586689878621188,0.274638440331521,below,8,8,0.8,0.8,2026082704,2026082708
capability_effect_nrmse,Timer-4.0,cross_series_dependence,3,10,0.9912356322010778,0.07366700315072376,0.0743183565618432,0.9753038790629251,0.8743353070605661,1.1236822258536394,0.24934691879307336,0.8855506295789801,1.114596550178614,0.9385374327563777,1.043933831645778,7,0.7,crosses_threshold,False,0.1488798682478794,0.49480835802508205,includes,8,8,0.8,0.8,2026082701,2026082708
capability_effect_nrmse,Timer-4.0,cross_series_dependence,4,10,0.9895832608658092,0.06249498695261417,0.06315283354523991,0.9815263499440346,0.8891224610152111,1.0995067650133261,0.21038430399811503,0.9006562274528737,1.0890441723582576,0.9448770403618407,1.0342894813697776,7,0.7,crosses_threshold,False,0.1496949937632739,0.41748214406851236,includes,8,8,0.8,0.8,2026082701,2026082708
capability_effect_nrmse,Timer-4.0,cross_series_dependence,5,10,0.9923063737256774,0.057931935136847273,0.05838109748236136,0.9849245243213185,0.9005756552743692,1.0900570280732222,0.18948137279885302,0.9114656773890443,1.0879422595343886,0.9508643638503372,1.0337483836010175,6,0.6,crosses_threshold,False,0.15303424581878775,0.37855536730939393,includes,8,8,0.8,0.8,2026082701,2026082708
capability_effect_nrmse,Timer-4.0,multi_seasonal,1,10,0.8182096072310054,0.07286433606405261,0.08905338610070952,0.8141871691991966,0.6944705958070799,0.9142706238513092,0.21980002804422927,0.6997850868687749,0.9082195717218432,0.7660856012299363,0.8703336132320746,10,1.0,unanimous_desired,True,0.21963329008933993,0.3317545169696893,below,10,10,1.0,1.0,2026082710,2026082708
capability_effect_nrmse,Timer-4.0,multi_seasonal,2,10,0.9109019305994389,0.06529483936847809,0.07168152484374404,0.9232300239239037,0.789573039545125,1.0009356571170307,0.21136261757190566,0.801729996518582,0.9953686869059196,0.8641928163341343,0.9576110448647436,9,0.9,crosses_threshold,False,0.21845098467003013,0.2988992678019092,below,10,10,1.0,1.0,2026082710,2026082708
capability_effect_nrmse,Timer-4.0,multi_seasonal,3,10,0.9883087952016132,0.07972229290678638,0.08066536824710052,1.0032509532362108,0.8802751847283456,1.1389812669348127,0.25870608220646707,0.8831809769662425,1.1161801023653328,0.9312789024123698,1.0453386879908566,5,0.5,crosses_threshold,False,0.22861400114713365,0.34872008060205345,includes,10,10,1.0,1.0,2026082710,2026082708
capability_effect_nrmse,Timer-4.0,multi_seasonal,4,10,1.0339203729022102,0.0669719993470671,0.06477481351786983,1.0465868135693448,0.9128268957926426,1.1264804134238853,0.21365351763124263,0.9233242840977377,1.120564552048533,0.9860114906638345,1.0818292551405857,4,0.4,crosses_threshold,False,0.23115523482448141,0.28972737475713944,includes,10,10,1.0,1.0,2026082710,2026082708
capability_effect_nrmse,Timer-4.0,multi_seasonal,5,10,1.0853059789112616,0.08114023213216595,0.07476254043450752,1.0709250857979622,0.9569348157707811,1.2509586237287522,0.2940238079579711,0.9733860154567916,1.2311283137858793,1.0272617535049218,1.1433502043176014,1,0.1,crosses_threshold,False,0.2310331224810695,0.35120605764575796,above,10,10,1.0,1.0,2026082710,2026082708
capability_effect_nrmse,Timer-4.0,predictable_intermittency,1,10,0.6204495191432092,0.0569371350710849,0.0917675545138797,0.626225043632342,0.5024974267558349,0.7076659058675694,0.20516847911173453,0.5199528142509636,0.6977682943737951,0.5797191463649543,0.6611798919214642,10,1.0,unanimous_desired,True,0.04963553428543914,1.1471043052273082,below,10,10,1.0,1.0,2026082708,2026082703
capability_effect_nrmse,Timer-4.0,predictable_intermittency,2,10,0.8841772572294733,0.04434839298061248,0.050157807858094004,0.8894257776071709,0.8086888164087622,0.9405690567925664,0.1318802403838042,0.8152655897106496,0.9393421903425927,0.8524523280428935,0.915902186416053,10,1.0,unanimous_desired,True,0.06945699294051456,0.6385014827606202,below,10,10,1.0,1.0,2026082704,2026082703
capability_effect_nrmse,Timer-4.0,predictable_intermittency,3,10,1.051164148523293,0.10595219287357682,0.10079509753297965,1.0179763803439992,0.9666469288659357,1.324710366930042,0.35806343806410623,0.9692524062499551,1.2815610537310231,0.9753705156503609,1.126957781396225,2,0.2,crosses_threshold,False,0.08993932640567533,1.1780407649004925,includes,10,10,1.0,1.0,2026082704,2026082703
capability_effect_nrmse,Timer-4.0,predictable_intermittency,4,10,1.1336654539260198,0.10162707617192866,0.08964467940694662,1.0975251078795445,1.0297099906048444,1.3269005556818816,0.2971905650770372,1.0348507312663078,1.320955667299635,1.0609658231546626,1.206365084697377,0,0.0,unanimous_undesired,True,0.11225595416789338,0.9053156861499938,above,10,10,1.0,1.0,2026082707,2026082703
capability_effect_nrmse,Timer-4.0,predictable_intermittency,5,10,1.271825519506659,0.1493714802871174,0.11744651919318191,1.2054611873157866,1.1370283026046066,1.5486447714485814,0.41161646884397474,1.1416704085552245,1.542247475311999,1.1649715995309111,1.378679439482407,0,0.0,unanimous_undesired,True,0.13325617897290876,1.1209347396752605,above,10,10,1.0,1.0,2026082707,2026082706
capability_effect_nrmse,Timer-4.0,regime_switching,1,10,0.1254209284479489,0.03170991731669402,0.2528279586915512,0.11806142911496392,0.08953611259972206,0.1778708803580675,0.08833476775834544,0.08988572089732089,0.17775267660731583,0.10273702010826677,0.148104836787631,10,1.0,unanimous_desired,True,0.0633476665063184,0.500569619459167,below,10,10,1.0,1.0,2026082710,2026082702
capability_effect_nrmse,Timer-4.0,regime_switching,2,10,0.12926287820917204,0.033574781059305996,0.2597403177498151,0.12237640836055975,0.09484650163523113,0.1915357813966962,0.09668927976146506,0.09585160450432531,0.19057566327918907,0.10524492671255188,0.1532808297057922,10,1.0,unanimous_desired,True,0.06337172903156524,0.5298069276693163,below,10,10,1.0,1.0,2026082709,2026082702
capability_effect_nrmse,Timer-4.0,regime_switching,3,10,0.14288360745312387,0.031036443038891397,0.21721486174733928,0.13658768100978927,0.1053251418429985,0.19764660068278359,0.09232145883978508,0.10744346669287372,0.19690115963535706,0.12068147358904927,0.16508574131719847,10,1.0,unanimous_desired,True,0.05733032070056967,0.5413617551695119,below,10,10,1.0,1.0,2026082709,2026082706
capability_effect_nrmse,Timer-4.0,regime_switching,4,10,0.13563709308275565,0.03419219693903832,0.25208588714133523,0.1257523684617253,0.10090871775980652,0.2064659538779392,0.10555723611813268,0.10262844854003539,0.20181816024046326,0.11117746887272419,0.1600967172927871,10,1.0,unanimous_desired,True,0.045599372493676744,0.7498391988569524,below,10,10,1.0,1.0,2026082710,2026082705
capability_effect_nrmse,Timer-4.0,regime_switching,5,10,0.15939022291472899,0.028483089183309877,0.1787003535251208,0.14551366417951875,0.13231608555183677,0.21955227811610598,0.0872361925642692,0.13277789656433714,0.21385323192670458,0.13901464836458527,0.1797657974648727,10,1.0,unanimous_desired,True,0.043498733221212255,0.6548027281268052,below,10,10,1.0,1.0,2026082710,2026082705
capability_effect_nrmse,Timer-4.0,time_varying_seasonality,1,10,0.6808331072254467,0.03275621413276063,0.04811195840086247,0.6720482917549637,0.6251330647019051,0.7366169803335463,0.11148391563164117,0.6329212200008866,0.7320437412339473,0.6574007232327151,0.7042654912181782,10,1.0,unanimous_desired,True,0.13137898088621866,0.24932613962905747,below,9,9,0.9,0.9,2026082706,2026082710
capability_effect_nrmse,Timer-4.0,time_varying_seasonality,2,10,0.5891256817327373,0.030589344260484198,0.05192329108877884,0.5926181416084563,0.5436898445706252,0.6272667254356248,0.08357688086499959,0.5448990804780987,0.6269330112774516,0.5672433830674393,0.6110079803980353,10,1.0,unanimous_desired,True,0.11578444450937024,0.26419217529699035,below,9,9,0.9,0.9,2026082701,2026082710
capability_effect_nrmse,Timer-4.0,time_varying_seasonality,3,10,0.505106293383107,0.029735541191638157,0.05886986874084481,0.50326849852718,0.46628369120402,0.5567149569474782,0.09043126574345817,0.4668300844667324,0.5514614686370438,0.4838347686394314,0.5263778181267825,10,1.0,unanimous_desired,True,0.09433339492017204,0.31521754535391555,below,9,9,0.9,0.9,2026082701,2026082710
capability_effect_nrmse,Timer-4.0,time_varying_seasonality,4,10,0.42394019395440646,0.025489312885688443,0.06012478469647005,0.4194928230475933,0.39181694717674354,0.47289269648170024,0.0810757493049567,0.39225052419810513,0.466358874125032,0.40570623795364336,0.44217414995516957,10,1.0,unanimous_desired,True,0.0777580274334091,0.32780297709477185,below,9,9,0.9,0.9,2026082701,2026082709
capability_effect_nrmse,Timer-4.0,time_varying_seasonality,5,10,0.34828915041238345,0.01942728155653541,0.055779175244284815,0.3464408620847233,0.32379927995433455,0.3840177080087309,0.06021842805439637,0.3247836219210122,0.37933433558286395,0.3343917103870308,0.3621865904377361,10,1.0,unanimous_desired,True,0.06004789191281571,0.3235297849380312,below,9,9,0.9,0.9,2026082701,2026082710
capability_effect_nrmse,Timer-4.0,trend,1,10,0.641850807224005,0.062132552111943705,0.09680217180167779,0.658248237648362,0.5445398196430524,0.7360300425501276,0.19149022290707518,0.553439734334539,0.7263614163731504,0.597403856986268,0.686297757461742,10,1.0,unanimous_desired,True,0.3376251475553973,0.18402821164779806,below,10,10,1.0,1.0,2026082708,2026082703
capability_effect_nrmse,Timer-4.0,trend,2,10,0.5380317293848746,0.030444815151425046,0.05658553852619853,0.5376714833715781,0.48280591009937374,0.5893201309612148,0.10651422086184109,0.4899967704156738,0.5864955543096282,0.5162528206158532,0.5598106381538961,10,1.0,unanimous_desired,True,0.2881399372789185,0.10565982431638613,below,10,10,1.0,1.0,2026082708,2026082703
capability_effect_nrmse,Timer-4.0,trend,3,10,0.41606545365980685,0.021031386531345012,0.050548264332806604,0.41874949215868834,0.3774401697460281,0.4492265626159666,0.07178639286993849,0.38169339180941875,0.44689591636310483,0.4010205060628513,0.4311104012567624,10,1.0,unanimous_desired,True,0.2162188737968797,0.09726896714438682,below,10,10,1.0,1.0,2026082708,2026082703
capability_effect_nrmse,Timer-4.0,trend,4,10,0.3184481576353763,0.015964417817030827,0.05013192079858132,0.3205567206215318,0.28814869620682915,0.34101544567779185,0.052866749470962704,0.2916474279415655,0.33868001469488357,0.30702790110045103,0.3298684141703016,10,1.0,unanimous_desired,True,0.16727203534452859,0.09543984913048419,below,10,10,1.0,1.0,2026082708,2026082703
capability_effect_nrmse,Timer-4.0,trend,5,10,0.24846075397283132,0.014033907385923026,0.05648339692093829,0.2513070511628339,0.22267909985101392,0.2702268616108561,0.047547761759842155,0.2256303374673769,0.2679015129158833,0.23842150140681248,0.2585000065388502,10,1.0,unanimous_desired,True,0.1315905666611928,0.10664827838348194,below,10,10,1.0,1.0,2026082708,2026082703
capability_effect_nrmse,moirai2,common_factor,1,10,0.44661730711989833,0.02152915923101869,0.0482049371750813,0.44846788366421897,0.40681532806308307,0.4746970071296813,0.06788167906659826,0.4093110853799184,0.4735134371465809,0.43121627438463656,0.4620183398551601,10,1.0,unanimous_desired,True,0.13806075691596195,0.15593974502199465,below,4,4,0.4,0.4,2026082710,2026082704
capability_effect_nrmse,moirai2,common_factor,2,10,0.41769788970980953,0.020476959972799413,0.049023374255075906,0.4192454360344218,0.3874737424997764,0.4507261313540544,0.06325238885427803,0.3880901741913879,0.4469792575167115,0.40304955498035305,0.432346224439266,10,1.0,unanimous_desired,True,0.13407012125455348,0.15273320991424066,below,4,4,0.4,0.4,2026082707,2026082704
capability_effect_nrmse,moirai2,common_factor,3,10,0.3628602113908922,0.020723509858249663,0.057111552073493124,0.3649608394439929,0.32654088905193934,0.38470761584587204,0.0581667267939327,0.32825932362614585,0.3845952442711044,0.3480355054982171,0.3776849172835673,10,1.0,unanimous_desired,True,0.11803230583255946,0.17557489631396356,below,4,4,0.4,0.4,2026082705,2026082704
capability_effect_nrmse,moirai2,common_factor,4,10,0.3101190950954675,0.01655343893401375,0.05337768359254987,0.3061456182355522,0.28062260375510933,0.33576388064179397,0.05514127688668463,0.2835106839357815,0.333835102781892,0.29827747823675654,0.3219607119541784,10,1.0,unanimous_desired,True,0.103828156090368,0.1594311173127863,below,4,4,0.4,0.4,2026082709,2026082704
capability_effect_nrmse,moirai2,common_factor,5,10,0.2642380671794062,0.009042759992821005,0.03422201838420716,0.26361484679101543,0.247176220643932,0.2812400526071749,0.03406383196324289,0.24971095447264371,0.2790295283522705,0.25776926636967,0.27070686798914234,10,1.0,unanimous_desired,True,0.08112908184258255,0.11146138705682597,below,4,4,0.4,0.4,2026082703,2026082704
capability_effect_nrmse,moirai2,covariate_impulse_response,1,10,0.8498062846011548,0.06208441255021001,0.07305713510856006,0.8439427343786159,0.7746602501929208,0.9723034993395382,0.19764324914661735,0.7767445716703056,0.9608578233191878,0.8053937713313536,0.894218797870956,10,1.0,unanimous_desired,True,0.23579429814632094,0.26329904089404166,below,6,6,0.6,0.6,2026082710,2026082709
capability_effect_nrmse,moirai2,covariate_impulse_response,2,10,0.731384285040271,0.036878998214993464,0.05042355840741486,0.7208671014054573,0.6918025427772839,0.7957661557645204,0.10396361298723644,0.6933830984069108,0.7950924409399256,0.7050026389825628,0.7577659310979792,10,1.0,unanimous_desired,True,0.1676201198846785,0.22001534326765762,below,6,6,0.6,0.6,2026082710,2026082709
capability_effect_nrmse,moirai2,covariate_impulse_response,3,10,0.6395037479141041,0.030865722572569115,0.048265115995402876,0.6318023167777655,0.6023196546566162,0.6962736633165706,0.0939540086599544,0.6037782809814422,0.6919736218698627,0.6174237401146007,0.6615837557136076,10,1.0,unanimous_desired,True,0.11409208449371462,0.2705334266573902,below,6,6,0.6,0.6,2026082705,2026082704
capability_effect_nrmse,moirai2,covariate_impulse_response,4,10,0.5732351475951727,0.02576262656648594,0.04494251037216562,0.56742537833704,0.5381218611244689,0.6131798765751154,0.0750580154506465,0.5392334869473836,0.6115407708412711,0.5548056747653598,0.5916646204249856,10,1.0,unanimous_desired,True,0.08168497755114944,0.31539001832196034,below,6,6,0.6,0.6,2026082701,2026082702
capability_effect_nrmse,moirai2,covariate_impulse_response,5,10,0.5179898882090324,0.02041344196431728,0.039408958415959525,0.5188015342188292,0.4899992447437555,0.55237252160267,0.06237327685891453,0.4907274415296741,0.5505557046941537,0.503386991525596,0.5325927848924688,10,1.0,unanimous_desired,True,0.05707856542767266,0.3576376142491573,below,6,6,0.6,0.6,2026082701,2026082702
capability_effect_nrmse,moirai2,cross_series_dependence,1,10,0.9179344291418154,0.02815792132744625,0.03067530798879755,0.9206219586793101,0.8638276225718307,0.9643810325885698,0.10055341001673912,0.8707758966259479,0.958849936290325,0.8977914656629575,0.9380773926206734,10,1.0,unanimous_desired,True,0.11817942341494551,0.23826416235404707,below,8,8,0.8,0.8,2026082704,2026082701
capability_effect_nrmse,moirai2,cross_series_dependence,2,10,0.9366432389443233,0.027583471054786843,0.029449282189743624,0.9402527790694905,0.8994036017087472,0.9847249473539326,0.08532134564518534,0.9001456366643763,0.9800571325707528,0.9169112124351387,0.9563752654535079,10,1.0,unanimous_desired,True,0.12100630127585281,0.22795069978964155,below,8,8,0.8,0.8,2026082701,2026082702
capability_effect_nrmse,moirai2,cross_series_dependence,3,10,0.9758495780939743,0.07114851957492833,0.07290931017656979,0.9478377520192427,0.9123302074070494,1.119986457938378,0.20765625053132863,0.9131775082765536,1.1061122129159493,0.9249529932677476,1.026746162920201,7,0.7,crosses_threshold,False,0.15037280696953373,0.4731475125641791,includes,8,8,0.8,0.8,2026082701,2026082710
capability_effect_nrmse,moirai2,cross_series_dependence,4,10,0.9817981460637135,0.08146779514204709,0.08297815133250441,0.9571732150482758,0.8980341560558817,1.1242811826299048,0.22624702657402318,0.8990258946023941,1.1171912003782782,0.9235195961961207,1.0400766959313064,7,0.7,crosses_threshold,False,0.16497424080108958,0.4938213065655098,includes,8,8,0.8,0.8,2026082701,2026082710
capability_effect_nrmse,moirai2,cross_series_dependence,5,10,0.9829581001248652,0.08041851719361799,0.08181276209372752,0.9582250924954689,0.8950429935472615,1.1269647017366706,0.23192170818940916,0.8965836311793689,1.121589005405891,0.9254301584839448,1.0404860417657855,7,0.7,crosses_threshold,False,0.17157546944354995,0.46870638008119503,includes,8,8,0.8,0.8,2026082701,2026082708
capability_effect_nrmse,moirai2,multi_seasonal,1,10,0.9786230760208129,0.046055998598186064,0.047062040255023134,0.9837216097775603,0.9126132894251496,1.0745383484065174,0.16192505898136778,0.9164692737221555,1.060782359061872,0.9456765993630585,1.0115695526785673,8,0.8,crosses_threshold,False,0.10724445547326637,0.4294487616627117,includes,10,10,1.0,1.0,2026082710,2026082709
capability_effect_nrmse,moirai2,multi_seasonal,2,10,1.036135603745895,0.03129734633570786,0.0302058400681918,1.0286967904392839,0.9991301266987982,1.1010687190992094,0.10193859240041125,1.0013306211524668,1.0926046391546969,1.013746830906657,1.058524376585133,1,0.1,crosses_threshold,False,0.09050897404605715,0.345792742273066,above,10,10,1.0,1.0,2026082710,2026082709
capability_effect_nrmse,moirai2,multi_seasonal,3,10,1.0786049921699141,0.032612520682470496,0.03023583324685095,1.0835646477641143,1.027876100395899,1.1399912683061135,0.11211516791021459,1.0307981583385224,1.131061768289706,1.0552754002791878,1.1019345840606405,0,0.0,unanimous_undesired,True,0.08452239281450138,0.38584474003290653,above,10,10,1.0,1.0,2026082710,2026082709
capability_effect_nrmse,moirai2,multi_seasonal,4,10,1.0895943614571881,0.025216795411883538,0.02314328735893917,1.087639314824362,1.05679830794092,1.1362025376980207,0.07940422975710071,1.0569339959362627,1.1317502606738952,1.0715553527133042,1.107633370201072,0,0.0,unanimous_undesired,True,0.07918519588400066,0.31845340698309216,above,10,10,1.0,1.0,2026082710,2026082709
capability_effect_nrmse,moirai2,multi_seasonal,5,10,1.1083220366179765,0.021471671326507753,0.01937313399635015,1.10479905744275,1.0727771688578716,1.1387311218652671,0.0659539530073956,1.0750366671164096,1.1378976097345628,1.0929621282522153,1.1236819449837376,0,0.0,unanimous_undesired,True,0.07333070506282031,0.29280601227157965,above,10,10,1.0,1.0,2026082710,2026082709
capability_effect_nrmse,moirai2,predictable_intermittency,1,10,0.8275363645729394,0.034476535565615286,0.04166165626257081,0.824245911803638,0.779311819444535,0.8854611051332558,0.10614928568872084,0.78221106969998,0.8823171479226373,0.8028733367627571,0.8521993923831218,10,1.0,unanimous_desired,True,0.07875948042405584,0.4377445785572371,below,10,10,1.0,1.0,2026082707,2026082703
capability_effect_nrmse,moirai2,predictable_intermittency,2,10,1.109024530665136,0.07119386320195935,0.06419503016697108,1.0938734411680402,1.0340747752502042,1.2865985989788387,0.25252382372863447,1.0368965464570927,1.2525601302779261,1.0580955089621717,1.1599535523681004,0,0.0,unanimous_undesired,True,0.11548345499424253,0.6164853935614304,above,10,10,1.0,1.0,2026082710,2026082703
capability_effect_nrmse,moirai2,predictable_intermittency,3,10,1.1332075310078689,0.04003723313921162,0.03533089221848245,1.135245483692961,1.0749909938168982,1.2041528359507114,0.1291618421338132,1.0789787205425025,1.196991438401844,1.1045666197865007,1.161848442229237,0,0.0,unanimous_undesired,True,0.08256765996941039,0.4849021172944054,above,10,10,1.0,1.0,2026082710,2026082703
capability_effect_nrmse,moirai2,predictable_intermittency,4,10,1.158038183182028,0.038179580713295254,0.03296918984863381,1.1638210751863487,1.0911901971036928,1.205009503078736,0.1138193059750432,1.0958469356287424,1.202633266082889,1.1307261564523985,1.1853502099116573,0,0.0,unanimous_undesired,True,0.08102425330313799,0.4712117564410383,above,10,10,1.0,1.0,2026082710,2026082701
capability_effect_nrmse,moirai2,predictable_intermittency,5,10,1.2010558510940252,0.049156462603839275,0.04092770753255424,1.1968411428866954,1.1305605176915108,1.2857849446509733,0.15522442695946248,1.1343607088474446,1.2796056591034326,1.1658914360981694,1.2362202660898811,0,0.0,unanimous_undesired,True,0.08409560611175011,0.5845306892552496,above,10,10,1.0,1.0,2026082705,2026082701
capability_effect_nrmse,moirai2,regime_switching,1,10,0.12172516675851512,0.006395104978695716,0.0525372455753761,0.1216574163386395,0.11365968709221323,0.1320303207290725,0.01837063363685927,0.11377318242850229,0.13130570466056335,0.11715038424771346,0.12629994926931679,10,1.0,unanimous_desired,True,0.046891139639524494,0.13638194822855806,below,10,10,1.0,1.0,2026082705,2026082706
capability_effect_nrmse,moirai2,regime_switching,2,10,0.14731780324935873,0.008007316946452585,0.05435403440613985,0.1469719167700514,0.1338329655393494,0.15970124560894478,0.02586828006959538,0.1352962886601318,0.15941242423873478,0.1415897137735628,0.15304589272515465,10,1.0,unanimous_desired,True,0.0515802679495911,0.15523992535824085,below,10,10,1.0,1.0,2026082705,2026082706
capability_effect_nrmse,moirai2,regime_switching,3,10,0.16827203334183724,0.006383072502037188,0.03793305622610655,0.16580102575630312,0.16074195260650226,0.18014604927744768,0.01940409667094542,0.16140098263832536,0.17953414521091243,0.16370585834630896,0.17283820833736552,10,1.0,unanimous_desired,True,0.051299247433827536,0.12442818991196523,below,10,10,1.0,1.0,2026082702,2026082706
capability_effect_nrmse,moirai2,regime_switching,4,10,0.18188443591149586,0.006542321149553242,0.03596965906822674,0.18195259871072894,0.17028855873545834,0.19450040457523765,0.02421184583977931,0.171467450654966,0.1926936255851339,0.17720434129620338,0.18656453052678834,10,1.0,unanimous_desired,True,0.051240428899416116,0.12767889125978396,below,10,10,1.0,1.0,2026082702,2026082701
