metric,model_id,capability_id,capability_level,n,mean,std,cv,median,min,max,range,desired_direction_rate,direction_agreement,direction_unanimous
input_ablation_mase_degradation,moirai2,cross_series_dependence,4,10,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,True
input_ablation_mase_degradation,moirai2,cross_series_dependence,5,10,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,True
input_ablation_mase_degradation,timesfm2.5,common_factor,1,10,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,True
input_ablation_mase_degradation,timesfm2.5,common_factor,2,10,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,True
input_ablation_mase_degradation,timesfm2.5,common_factor,3,10,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,True
input_ablation_mase_degradation,timesfm2.5,common_factor,4,10,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,True
input_ablation_mase_degradation,timesfm2.5,common_factor,5,10,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,True
input_ablation_mase_degradation,timesfm2.5,covariate_impulse_response,1,10,2.5561384372039604e-08,7.173353634701425e-08,2.8063243877150956,3.099541478768795e-08,-1.5624960262006126e-07,1.2168314846572547e-07,2.7793275108578673e-07,0.9,0.9,False
input_ablation_mase_degradation,timesfm2.5,covariate_impulse_response,2,10,2.1569973168441642e-08,2.0549198734878596e-07,9.52676138000185,-4.076955072198818e-08,-2.195872142001075e-07,4.37386567869485e-07,6.569737820695925e-07,0.4,0.6,False
input_ablation_mase_degradation,timesfm2.5,covariate_impulse_response,3,10,1.335392864139735e-07,1.86127585686319e-07,1.3938039560082798,1.4601604674604612e-07,-1.40064920697809e-07,4.4412870218305695e-07,5.84193622880866e-07,0.7,0.7,False
input_ablation_mase_degradation,timesfm2.5,covariate_impulse_response,4,10,4.599918978876665e-08,3.9473378908154383e-07,8.58132047312583,1.274085653839923e-07,-8.355329637512143e-07,5.141913972147145e-07,1.3497243609659287e-06,0.6,0.6,False
input_ablation_mase_degradation,timesfm2.5,covariate_impulse_response,5,10,8.541805190156971e-08,2.3839802381362135e-07,2.7909559923976723,-2.1001770903415015e-08,-1.9705519762217155e-07,4.3123292080009455e-07,6.282881184222661e-07,0.5,0.5,False
input_ablation_mase_degradation,timesfm2.5,cross_series_dependence,1,10,-1.0631186906788726e-09,8.077743937301356e-09,7.598158143699999,3.0464319678169435e-09,-1.3428257448724601e-08,1.0378573402513997e-08,2.38068308512386e-08,0.6,0.6,False
input_ablation_mase_degradation,timesfm2.5,cross_series_dependence,2,10,-6.145166183004593e-09,1.151477218062292e-07,18.737934561426187,-3.4236383194634095e-09,-2.042422864354757e-07,1.8418416341043692e-07,3.884264498459126e-07,0.5,0.5,False
input_ablation_mase_degradation,timesfm2.5,cross_series_dependence,3,10,-3.072880047903976e-08,8.260552673760379e-08,2.6882118875401386,-4.872504154379449e-08,-1.053741062580272e-07,1.692932823080029e-07,2.746673885660301e-07,0.3,0.7,False
input_ablation_mase_degradation,timesfm2.5,cross_series_dependence,4,10,1.905435571467508e-08,1.1995646393420794e-07,6.295487799769643,-3.0894268705329885e-09,-1.2495009695085668e-07,2.0804061105463468e-07,3.3299070800549136e-07,0.5,0.5,False
input_ablation_mase_degradation,timesfm2.5,cross_series_dependence,5,10,-6.571801809473229e-08,9.01635256077585e-08,1.3719757263188932,-7.33702066460306e-08,-1.8014943241162195e-07,1.3516518717651107e-07,3.1531461958813305e-07,0.1,0.9,False
input_ablation_mase_degradation,tirex2,common_factor,1,10,-0.0021415616520881657,0.0019970932803679794,0.9325406431426712,-0.0015892748053095047,-0.006025981506839754,5.783434358432862e-05,0.006083815850424083,0.1,0.9,False
