suite,benchmark,horizon_group,task_id,model_id,capability_id,capability_level,official_instance_count,treatment_mase,treatment_mae
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,Chronos-2,predictable_intermittency,4,24,0.7432502509,81.83011652
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,Chronos-2,predictable_intermittency,5,24,0.729884771,80.20878808
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,Chronos-2,regime_switching,1,120,0.7012499588,81.5968525
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,Chronos-2,regime_switching,2,120,0.7012379524,81.59578138
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,Chronos-2,regime_switching,3,120,0.7039929737,81.96247266
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,Chronos-2,regime_switching,4,120,0.718691802,83.71812446
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,Chronos-2,regime_switching,5,120,0.7207471348,83.60163562
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,Chronos-2,time_varying_seasonality,1,27,0.7897730825,89.69055669
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,Chronos-2,time_varying_seasonality,2,27,0.8151999377,92.30577932
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,Chronos-2,time_varying_seasonality,3,27,0.8418209544,95.08095124
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,Chronos-2,time_varying_seasonality,4,27,0.866762478,97.49788393
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,Chronos-2,time_varying_seasonality,5,27,0.9070067835,100.8590712
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,Chronos-2,trend,1,66,0.7249721846,78.30040757
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,Chronos-2,trend,2,66,0.7265136661,78.5502103
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,Chronos-2,trend,3,66,0.7285111502,78.89262481
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,Chronos-2,trend,4,66,0.7315037231,79.31925047
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,Chronos-2,trend,5,66,0.7358450135,79.9593015
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,Timer-3.5,covariate_impulse_response,1,120,0.7594289752,88.18865027
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,Timer-3.5,covariate_impulse_response,2,120,0.8137914737,95.61903873
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,Timer-3.5,covariate_impulse_response,3,120,0.8991464201,106.4853223
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,Timer-3.5,covariate_impulse_response,4,120,1.020373672,121.6213474
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,Timer-3.5,covariate_impulse_response,5,120,1.188800898,142.4785372
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,Timer-3.5,multi_seasonal,1,120,0.8740973888,106.2505775
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,Timer-3.5,multi_seasonal,2,120,0.9029201783,111.2659552
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,Timer-3.5,multi_seasonal,3,120,0.9176985658,112.700109
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,Timer-3.5,multi_seasonal,4,120,0.9347870107,115.0329591
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,Timer-3.5,multi_seasonal,5,120,0.9357269796,114.755329
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,Timer-3.5,predictable_intermittency,1,24,0.8548895958,95.72317665
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,Timer-3.5,predictable_intermittency,2,24,0.7885497017,85.9968522
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,Timer-3.5,predictable_intermittency,3,24,0.7709261723,83.57460041
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,Timer-3.5,predictable_intermittency,4,24,0.7539939067,81.39517507
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,Timer-3.5,predictable_intermittency,5,24,0.7496834737,81.07271202
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,Timer-3.5,regime_switching,1,120,0.7012038386,81.16296351
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,Timer-3.5,regime_switching,2,120,0.7055065323,81.56464406
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,Timer-3.5,regime_switching,3,120,0.7152854598,82.90529159
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,Timer-3.5,regime_switching,4,120,0.7314295781,85.38645105
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,Timer-3.5,regime_switching,5,120,0.7640725523,88.30875082
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,Timer-3.5,time_varying_seasonality,1,27,0.8128519215,92.12325232
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,Timer-3.5,time_varying_seasonality,2,27,0.8479319663,97.02657565
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,Timer-3.5,time_varying_seasonality,3,27,0.8920864369,102.1261284
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,Timer-3.5,time_varying_seasonality,4,27,0.9382435768,106.7765605
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,Timer-3.5,time_varying_seasonality,5,27,1.006700482,117.4222133
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,Timer-3.5,trend,1,66,0.7326908034,78.66119051
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,Timer-3.5,trend,2,66,0.7383125166,80.69699641
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,Timer-3.5,trend,3,66,0.7411919181,81.83312891
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,Timer-3.5,trend,4,66,0.7470066472,82.16439322
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,Timer-3.5,trend,5,66,0.7561994717,82.82170496
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,moirai2,covariate_impulse_response,1,120,1.116600699,133.0565358
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,moirai2,covariate_impulse_response,2,120,1.14867881,137.1740089
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,moirai2,covariate_impulse_response,3,120,1.200195311,143.3827689
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,moirai2,covariate_impulse_response,4,120,1.29321908,154.4144512
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,moirai2,covariate_impulse_response,5,120,1.442768367,173.2819961
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,moirai2,multi_seasonal,1,120,1.211754505,145.5967087
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,moirai2,multi_seasonal,2,120,1.2441792,149.883725
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,moirai2,multi_seasonal,3,120,1.259676855,152.6631707
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,moirai2,multi_seasonal,4,120,1.274388248,154.1508084
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,moirai2,multi_seasonal,5,120,1.277228412,154.2289375
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,moirai2,predictable_intermittency,1,24,1.265038755,143.0025942
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,moirai2,predictable_intermittency,2,24,1.210434195,136.2210397
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,moirai2,predictable_intermittency,3,24,1.181757361,133.2935161
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,moirai2,predictable_intermittency,4,24,1.159757168,129.5849585
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,moirai2,predictable_intermittency,5,24,1.148131203,127.8427924
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,moirai2,regime_switching,1,120,1.121221926,132.2547411
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,moirai2,regime_switching,2,120,1.201507913,142.3668032
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,moirai2,regime_switching,3,120,1.484180831,175.544939
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,moirai2,regime_switching,4,120,1.50126156,178.3716028
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,moirai2,regime_switching,5,120,1.506796691,178.5227197
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,moirai2,time_varying_seasonality,1,27,1.147769993,133.144414
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,moirai2,time_varying_seasonality,2,27,1.194279745,137.4614132
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,moirai2,time_varying_seasonality,3,27,1.246163085,141.6033188
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,moirai2,time_varying_seasonality,4,27,1.285872631,143.5859536
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,moirai2,time_varying_seasonality,5,27,1.311197376,142.7609157
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,moirai2,trend,1,66,1.133965922,126.6638842
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,moirai2,trend,2,66,1.167809171,131.9568714
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,moirai2,trend,3,66,1.224171221,140.5471996
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,moirai2,trend,4,66,1.317977964,153.7707444
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,moirai2,trend,5,66,1.45023071,174.1587369
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,timesfm2.5,covariate_impulse_response,1,120,0.7102976078,82.47746272
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,timesfm2.5,covariate_impulse_response,2,120,0.762124275,88.6091079
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,timesfm2.5,covariate_impulse_response,3,120,0.8359834587,96.85826672
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,timesfm2.5,covariate_impulse_response,4,120,0.9552207286,109.8638172
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,timesfm2.5,covariate_impulse_response,5,120,1.111633642,128.1774583
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,timesfm2.5,multi_seasonal,1,120,0.8127209379,97.37661012
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,timesfm2.5,multi_seasonal,2,120,0.8617012796,103.6691626
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,timesfm2.5,multi_seasonal,3,120,0.8930335992,108.0432666
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,timesfm2.5,multi_seasonal,4,120,0.9142433411,110.3635739
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,timesfm2.5,multi_seasonal,5,120,0.9239282728,111.1439173
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,timesfm2.5,predictable_intermittency,1,24,0.8103079763,90.41108963
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,timesfm2.5,predictable_intermittency,2,24,0.7541653356,84.28404012
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,timesfm2.5,predictable_intermittency,3,24,0.7276714916,79.9216248
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,timesfm2.5,predictable_intermittency,4,24,0.7106726815,77.94590742
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,timesfm2.5,predictable_intermittency,5,24,0.6991915304,76.67715555
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,timesfm2.5,regime_switching,1,120,0.6676433551,77.66737942
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,timesfm2.5,regime_switching,2,120,0.6759651654,78.3942982
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,timesfm2.5,regime_switching,3,120,0.6776745257,78.90735609
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,timesfm2.5,regime_switching,4,120,0.68294379,79.48239082
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,timesfm2.5,regime_switching,5,120,0.6888246177,80.05993924
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,timesfm2.5,time_varying_seasonality,1,27,0.7504922218,84.82751215
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,timesfm2.5,time_varying_seasonality,2,27,0.7687451228,87.24598518
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,timesfm2.5,time_varying_seasonality,3,27,0.7917921432,90.20134703
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,timesfm2.5,time_varying_seasonality,4,27,0.8231023096,93.97032298
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,timesfm2.5,time_varying_seasonality,5,27,0.8717209913,99.89163554
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,timesfm2.5,trend,1,66,0.6905469555,74.92488724
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,timesfm2.5,trend,2,66,0.694175283,75.51704522
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,timesfm2.5,trend,3,66,0.6987380409,76.2665898
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,timesfm2.5,trend,4,66,0.7042796134,77.24976004
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,timesfm2.5,trend,5,66,0.7101277583,78.21008272
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,toto2.0,covariate_impulse_response,1,120,0.7375151224,85.06106905
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,toto2.0,covariate_impulse_response,2,120,0.767231047,89.3633355
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,toto2.0,covariate_impulse_response,3,120,0.806546216,94.32914867
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,toto2.0,covariate_impulse_response,4,120,0.857878303,100.9149601
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,toto2.0,covariate_impulse_response,5,120,0.9251827642,109.2762147
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,toto2.0,multi_seasonal,1,120,0.7711623303,89.94563411
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,toto2.0,multi_seasonal,2,120,0.8146750399,95.6479751
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,toto2.0,multi_seasonal,3,120,0.8427104648,100.065759
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,toto2.0,multi_seasonal,4,120,0.8648429385,102.4350847
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,toto2.0,multi_seasonal,5,120,0.879778533,104.269307
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,toto2.0,predictable_intermittency,1,24,0.8425831519,91.92188371
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,toto2.0,predictable_intermittency,2,24,0.792649891,86.55809152
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,toto2.0,predictable_intermittency,3,24,0.7638858839,83.35525741
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,toto2.0,predictable_intermittency,4,24,0.748385361,81.54856482
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,toto2.0,predictable_intermittency,5,24,0.7443704965,80.58633858
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,toto2.0,regime_switching,1,120,0.716620561,82.4814361
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,toto2.0,regime_switching,2,120,0.7231375524,83.24632592
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,toto2.0,regime_switching,3,120,0.7574755753,87.40398286
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,toto2.0,regime_switching,4,120,0.904736926,106.3327281
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,toto2.0,regime_switching,5,120,1.09018686,129.9027278
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,toto2.0,time_varying_seasonality,1,27,0.7923438533,89.66540445
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,toto2.0,time_varying_seasonality,2,27,0.8219204426,94.4632407
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,toto2.0,time_varying_seasonality,3,27,0.8630354472,100.6367582
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,toto2.0,time_varying_seasonality,4,27,0.9189493138,108.6542794
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,toto2.0,time_varying_seasonality,5,27,1.000285541,121.6420507
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,toto2.0,trend,1,66,0.7350409503,78.85653848
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,toto2.0,trend,2,66,0.7392309095,79.55654472
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,toto2.0,trend,3,66,0.7431802883,80.2204135
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,toto2.0,trend,4,66,0.7471893171,80.8958
GIFT-Medium,GIFT-Eval,medium,gift_m_dense_h,toto2.0,trend,5,66,0.7502083084,81.47003531
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,Chronos-2,multi_seasonal,1,274,1.174887482,15.35234371
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,Chronos-2,multi_seasonal,2,274,1.244235776,16.27113623
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,Chronos-2,multi_seasonal,3,274,1.305630386,17.10054931
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,Chronos-2,multi_seasonal,4,274,1.358338986,17.77575025
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,Chronos-2,multi_seasonal,5,274,1.399838739,18.32043147
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,Chronos-2,predictable_intermittency,1,252,1.152850241,14.98001482
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,Chronos-2,predictable_intermittency,2,252,1.087143795,14.16414667
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,Chronos-2,predictable_intermittency,3,252,1.089466698,14.195273
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,Chronos-2,predictable_intermittency,4,252,1.068929686,13.93754219
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,Chronos-2,predictable_intermittency,5,252,1.071168663,13.98411296
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,Chronos-2,regime_switching,1,274,1.05369312,13.84295476
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,Chronos-2,regime_switching,2,274,1.047139866,13.75574603
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,Chronos-2,regime_switching,3,274,1.033067216,13.58938836
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,Chronos-2,regime_switching,4,274,1.026604708,13.46543219
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,Chronos-2,regime_switching,5,274,1.006705717,13.16691461
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,Timer-3.5,multi_seasonal,1,274,1.30119941,17.06158044
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,Timer-3.5,multi_seasonal,2,274,1.421966149,18.52841581
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,Timer-3.5,multi_seasonal,3,274,1.483458892,19.33402055
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,Timer-3.5,multi_seasonal,4,274,1.524432322,19.86163636
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,Timer-3.5,multi_seasonal,5,274,1.537134105,20.05643765
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,Timer-3.5,predictable_intermittency,1,252,0.9267976565,11.9318196
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,Timer-3.5,predictable_intermittency,2,252,0.8132201562,10.51026947
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,Timer-3.5,predictable_intermittency,3,252,0.7701020063,9.940721792
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,Timer-3.5,predictable_intermittency,4,252,0.7444505118,9.613896069
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,Timer-3.5,predictable_intermittency,5,252,0.7247852455,9.377918543
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,Timer-3.5,regime_switching,1,274,0.7554647164,9.891948491
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,Timer-3.5,regime_switching,2,274,0.7932808996,10.37251206
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,Timer-3.5,regime_switching,3,274,0.8197328691,10.70697341
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,Timer-3.5,regime_switching,4,274,0.8443330904,11.05189498
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,Timer-3.5,regime_switching,5,274,1.047383655,13.70322986
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,moirai2,multi_seasonal,1,274,1.366914385,17.85475001
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,moirai2,multi_seasonal,2,274,1.435091779,18.7324854
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,moirai2,multi_seasonal,3,274,1.461172341,19.12596335
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,moirai2,multi_seasonal,4,274,1.48904367,19.47295006
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,moirai2,multi_seasonal,5,274,1.496275456,19.57947772
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,moirai2,predictable_intermittency,1,252,1.064499178,13.76111567
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,moirai2,predictable_intermittency,2,252,0.9514885231,12.32550349
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,moirai2,predictable_intermittency,3,252,0.9132160659,11.8593866
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,moirai2,predictable_intermittency,4,252,0.8866912785,11.51138668
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,moirai2,predictable_intermittency,5,252,0.872107342,11.31704872
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,moirai2,regime_switching,1,274,0.9025132527,11.80772343
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,moirai2,regime_switching,2,274,0.909763391,11.89195741
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,moirai2,regime_switching,3,274,0.9273777845,12.12341441
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,moirai2,regime_switching,4,274,1.031729506,13.46835901
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,moirai2,regime_switching,5,274,1.119242212,14.51512784
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,timesfm2.5,multi_seasonal,1,274,1.220519874,15.96342051
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,timesfm2.5,multi_seasonal,2,274,1.315655193,17.18685695
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,timesfm2.5,multi_seasonal,3,274,1.380803679,18.08902142
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,timesfm2.5,multi_seasonal,4,274,1.40979613,18.40620582
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,timesfm2.5,multi_seasonal,5,274,1.422236455,18.58990855
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,timesfm2.5,predictable_intermittency,1,252,1.079129664,14.00985625
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,timesfm2.5,predictable_intermittency,2,252,0.9824055304,12.77108964
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,timesfm2.5,predictable_intermittency,3,252,0.9524507405,12.40718468
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,timesfm2.5,predictable_intermittency,4,252,0.9296474129,12.1185627
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,timesfm2.5,predictable_intermittency,5,252,0.9118353074,11.88245931
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,timesfm2.5,regime_switching,1,274,0.9462468868,12.39002505
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,timesfm2.5,regime_switching,2,274,0.9644328638,12.62847185
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,timesfm2.5,regime_switching,3,274,0.9675191422,12.66917994
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,timesfm2.5,regime_switching,4,274,0.9877641628,12.87255989
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,timesfm2.5,regime_switching,5,274,0.9843124592,12.77535814
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,toto2.0,multi_seasonal,1,274,1.017850966,13.32431862
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,toto2.0,multi_seasonal,2,274,1.068492971,13.98963504
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,toto2.0,multi_seasonal,3,274,1.111501482,14.55619464
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,toto2.0,multi_seasonal,4,274,1.150099916,15.05310346
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,toto2.0,multi_seasonal,5,274,1.191120576,15.57998072
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,toto2.0,predictable_intermittency,1,252,1.046006962,13.51816293
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,toto2.0,predictable_intermittency,2,252,0.9749402154,12.626358
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,toto2.0,predictable_intermittency,3,252,0.9452751606,12.27456035
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,toto2.0,predictable_intermittency,4,252,0.9281462075,12.07169304
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,toto2.0,predictable_intermittency,5,252,0.9144438625,11.88786592
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,toto2.0,regime_switching,1,274,0.9971561906,13.00299173
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,toto2.0,regime_switching,2,274,0.9209432664,12.04920736
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,toto2.0,regime_switching,3,274,0.9820777885,12.88538813
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,toto2.0,regime_switching,4,274,1.082084877,14.19363758
GIFT-Medium,GIFT-Eval,medium,gift_solar_h,toto2.0,regime_switching,5,274,1.200727385,15.74382319
GIFT-Long,GIFT-Eval,long,gift_bizitobs_application,Chronos-2,covariate_impulse_response,1,1,7.454803183,1391.124179
GIFT-Long,GIFT-Eval,long,gift_bizitobs_application,Chronos-2,covariate_impulse_response,2,1,7.312330449,1352.230149
GIFT-Long,GIFT-Eval,long,gift_bizitobs_application,Chronos-2,covariate_impulse_response,3,1,7.191681156,1319.103234
GIFT-Long,GIFT-Eval,long,gift_bizitobs_application,Chronos-2,covariate_impulse_response,4,1,7.020451638,1271.910068
GIFT-Long,GIFT-Eval,long,gift_bizitobs_application,Chronos-2,covariate_impulse_response,5,1,6.894884261,1237.351675
GIFT-Long,GIFT-Eval,long,gift_bizitobs_application,Chronos-2,cross_series_dependence,1,1,9.275920912,1433.937169
GIFT-Long,GIFT-Eval,long,gift_bizitobs_application,Chronos-2,cross_series_dependence,2,1,10.91953374,1434.622142
GIFT-Long,GIFT-Eval,long,gift_bizitobs_application,Chronos-2,cross_series_dependence,3,1,14.00323337,1435.931023
GIFT-Long,GIFT-Eval,long,gift_bizitobs_application,Chronos-2,cross_series_dependence,4,1,15.96876492,1436.966095
GIFT-Long,GIFT-Eval,long,gift_bizitobs_application,Chronos-2,cross_series_dependence,5,1,24.4490016,1441.105954
GIFT-Long,GIFT-Eval,long,gift_bizitobs_application,Chronos-2,multi_seasonal,1,1,7.124290384,1003.439597
GIFT-Long,GIFT-Eval,long,gift_bizitobs_application,Chronos-2,multi_seasonal,2,1,8.141679596,1206.0788
GIFT-Long,GIFT-Eval,long,gift_bizitobs_application,Chronos-2,multi_seasonal,3,1,9.041239136,1330.186666
GIFT-Long,GIFT-Eval,long,gift_bizitobs_application,Chronos-2,multi_seasonal,4,1,9.267666316,1275.96824
GIFT-Long,GIFT-Eval,long,gift_bizitobs_application,Chronos-2,multi_seasonal,5,1,10.34274519,1509.037474
