suite,benchmark,horizon_group,task_id,model_id,capability_id,capability_level,effect_nrmse_pooled,effect_scoring_coverage,effect_candidate_count,official_instance_count,effect_unavailable_low_signal_count,effect_unavailable_unobserved_count,effect_correlation_mean,effect_amplitude_ratio_pooled
GIFT-Medium,GIFT-Eval,medium,gift_electricity_h,timesfm2.5,multi_seasonal,2,2.100263672,1,2960,2960,0,0,0.5575455959,2.072306181
GIFT-Medium,GIFT-Eval,medium,gift_electricity_h,timesfm2.5,multi_seasonal,3,1.853921213,1,2960,2960,0,0,0.4707446227,1.768792161
GIFT-Medium,GIFT-Eval,medium,gift_electricity_h,timesfm2.5,multi_seasonal,4,1.869479635,1,2960,2960,0,0,0.4087067964,1.690008357
GIFT-Medium,GIFT-Eval,medium,gift_electricity_h,timesfm2.5,multi_seasonal,5,1.697181787,1,2960,2960,0,0,0.3602268781,1.478216189
GIFT-Medium,GIFT-Eval,medium,gift_electricity_h,timesfm2.5,predictable_intermittency,1,3.326960987,1,412,412,0,0,0.07404043822,3.168785014
GIFT-Medium,GIFT-Eval,medium,gift_electricity_h,timesfm2.5,predictable_intermittency,2,3.601545807,1,412,412,0,0,0.0188071993,3.440859936
GIFT-Medium,GIFT-Eval,medium,gift_electricity_h,timesfm2.5,predictable_intermittency,3,4.441234711,1,412,412,0,0,0.01372621819,4.297206628
GIFT-Medium,GIFT-Eval,medium,gift_electricity_h,timesfm2.5,predictable_intermittency,4,5.890194284,1,412,412,0,0,0.009045170329,5.782210903
GIFT-Medium,GIFT-Eval,medium,gift_electricity_h,timesfm2.5,predictable_intermittency,5,3.047113974,1,412,412,0,0,-0.004374581887,2.876804192
GIFT-Medium,GIFT-Eval,medium,gift_electricity_h,timesfm2.5,regime_switching,1,0.002331029735,1,2960,2960,0,0,,0.9999827894
GIFT-Medium,GIFT-Eval,medium,gift_electricity_h,timesfm2.5,regime_switching,2,0.002331029735,1,2960,2960,0,0,,0.9999827894
GIFT-Medium,GIFT-Eval,medium,gift_electricity_h,timesfm2.5,regime_switching,3,0.4516959403,1,2960,2960,0,0,,1.132152053
GIFT-Medium,GIFT-Eval,medium,gift_electricity_h,timesfm2.5,regime_switching,4,0.5384569532,1,2960,2960,0,0,,1.182450197
GIFT-Medium,GIFT-Eval,medium,gift_electricity_h,timesfm2.5,regime_switching,5,0.4739551306,1,2960,2960,0,0,,1.133944799
GIFT-Medium,GIFT-Eval,medium,gift_electricity_h,timesfm2.5,time_varying_seasonality,1,4.165106427,1,2371,2371,0,0,0.6916654708,4.477851933
GIFT-Medium,GIFT-Eval,medium,gift_electricity_h,timesfm2.5,time_varying_seasonality,2,2.976579361,1,2371,2371,0,0,0.7109507234,3.333454037
GIFT-Medium,GIFT-Eval,medium,gift_electricity_h,timesfm2.5,time_varying_seasonality,3,2.300757638,1,2371,2371,0,0,0.7355347168,2.691567913
GIFT-Medium,GIFT-Eval,medium,gift_electricity_h,timesfm2.5,time_varying_seasonality,4,1.729267184,1,2371,2371,0,0,0.7639902139,2.142663935
GIFT-Medium,GIFT-Eval,medium,gift_electricity_h,timesfm2.5,time_varying_seasonality,5,1.40250716,1,2371,2371,0,0,0.7915215919,1.85905875
GIFT-Medium,GIFT-Eval,medium,gift_electricity_h,timesfm2.5,trend,1,2.730873715,1,1539,1539,0,0,-0.1553093659,3.069716906
GIFT-Medium,GIFT-Eval,medium,gift_electricity_h,timesfm2.5,trend,2,1.756099118,1,1539,1539,0,0,-0.1458384858,2.164615228
GIFT-Medium,GIFT-Eval,medium,gift_electricity_h,timesfm2.5,trend,3,1.208959517,1,1539,1539,0,0,-0.1319117764,1.688975604
GIFT-Medium,GIFT-Eval,medium,gift_electricity_h,timesfm2.5,trend,4,0.8458782705,1,1539,1539,0,0,-0.1114807609,1.406931728
GIFT-Medium,GIFT-Eval,medium,gift_electricity_h,timesfm2.5,trend,5,0.5989601504,1,1539,1539,0,0,-0.08115659455,1.237837318
GIFT-Medium,GIFT-Eval,medium,gift_electricity_h,toto2.0,multi_seasonal,1,5.149073916,1,2960,2960,0,0,0.8657131781,5.248050455
GIFT-Medium,GIFT-Eval,medium,gift_electricity_h,toto2.0,multi_seasonal,2,5.296845094,1,2960,2960,0,0,0.8207326494,5.379203456
GIFT-Medium,GIFT-Eval,medium,gift_electricity_h,toto2.0,multi_seasonal,3,5.407749235,1,2960,2960,0,0,0.7820750345,5.502494122
GIFT-Medium,GIFT-Eval,medium,gift_electricity_h,toto2.0,multi_seasonal,4,5.016662143,1,2960,2960,0,0,0.7476652385,5.098844095
GIFT-Medium,GIFT-Eval,medium,gift_electricity_h,toto2.0,multi_seasonal,5,4.688183631,1,2960,2960,0,0,0.7149061347,4.759357783
GIFT-Medium,GIFT-Eval,medium,gift_electricity_h,toto2.0,predictable_intermittency,1,2.637089269,1,412,412,0,0,0.3704980471,2.578814889
GIFT-Medium,GIFT-Eval,medium,gift_electricity_h,toto2.0,predictable_intermittency,2,8.388453896,1,412,412,0,0,0.2524354466,8.374427441
GIFT-Medium,GIFT-Eval,medium,gift_electricity_h,toto2.0,predictable_intermittency,3,4.888000979,1,412,412,0,0,0.1186917454,4.82662133
GIFT-Medium,GIFT-Eval,medium,gift_electricity_h,toto2.0,predictable_intermittency,4,11.99754399,1,412,412,0,0,0.07747977485,11.98027787
GIFT-Medium,GIFT-Eval,medium,gift_electricity_h,toto2.0,predictable_intermittency,5,6.061501321,1,412,412,0,0,0.005814244989,5.994483545
GIFT-Medium,GIFT-Eval,medium,gift_electricity_h,toto2.0,regime_switching,1,0.0003879112898,1,2960,2960,0,0,,1.000024124
GIFT-Medium,GIFT-Eval,medium,gift_electricity_h,toto2.0,regime_switching,2,0.08753715797,1,2960,2960,0,0,,1.009340101
GIFT-Medium,GIFT-Eval,medium,gift_electricity_h,toto2.0,regime_switching,3,0.3518484363,1,2960,2960,0,0,,1.08742096
GIFT-Medium,GIFT-Eval,medium,gift_electricity_h,toto2.0,regime_switching,4,0.6785424633,1,2960,2960,0,0,,1.344438376
GIFT-Medium,GIFT-Eval,medium,gift_electricity_h,toto2.0,regime_switching,5,0.3712837863,1,2960,2960,0,0,,0.965447437
GIFT-Medium,GIFT-Eval,medium,gift_electricity_h,toto2.0,time_varying_seasonality,1,10.38220966,1,2371,2371,0,0,0.4688315839,10.18599576
GIFT-Medium,GIFT-Eval,medium,gift_electricity_h,toto2.0,time_varying_seasonality,2,6.92141461,1,2371,2371,0,0,0.4953262168,6.731177532
GIFT-Medium,GIFT-Eval,medium,gift_electricity_h,toto2.0,time_varying_seasonality,3,4.782640155,1,2371,2371,0,0,0.5220937041,4.616147299
GIFT-Medium,GIFT-Eval,medium,gift_electricity_h,toto2.0,time_varying_seasonality,4,3.332375365,1,2371,2371,0,0,0.5534717526,3.233959073
GIFT-Medium,GIFT-Eval,medium,gift_electricity_h,toto2.0,time_varying_seasonality,5,2.238778134,1,2371,2371,0,0,0.5927889908,2.200412664
GIFT-Medium,GIFT-Eval,medium,gift_electricity_h,toto2.0,trend,1,7.356092261,1,1539,1539,0,0,-0.5364477581,7.330625727
GIFT-Medium,GIFT-Eval,medium,gift_electricity_h,toto2.0,trend,2,4.719917254,1,1539,1539,0,0,-0.5317505612,4.739639106
GIFT-Medium,GIFT-Eval,medium,gift_electricity_h,toto2.0,trend,3,3.272106254,1,1539,1539,0,0,-0.5234503355,3.340848276
GIFT-Medium,GIFT-Eval,medium,gift_electricity_h,toto2.0,trend,4,2.305749418,1,1539,1539,0,0,-0.5113413936,2.440843426
GIFT-Medium,GIFT-Eval,medium,gift_electricity_h,toto2.0,trend,5,1.632044003,1,1539,1539,0,0,-0.4948087681,1.857694129
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Chronos-2,common_factor,1,0.3009536555,1,4,4,0,0,0.8560697301,0.8794360054
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Chronos-2,common_factor,2,0.2666655538,1,4,4,0,0,0.8707198809,0.9062321174
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Chronos-2,common_factor,3,0.237384954,1,4,4,0,0,0.8883062565,0.9182185414
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Chronos-2,common_factor,4,0.1978698833,1,4,4,0,0,0.9090937158,0.9355104316
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Chronos-2,common_factor,5,0.1841966355,1,4,4,0,0,0.9240716088,0.9423022584
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Chronos-2,cross_series_dependence,1,1.486232617,1,4,4,0,0,0.141201741,1.259645961
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Chronos-2,cross_series_dependence,2,1.561156709,1,4,4,0,0,0.1436122217,1.318631155
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Chronos-2,cross_series_dependence,3,1.484226461,1,4,4,0,0,0.1493431019,1.237569984
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Chronos-2,cross_series_dependence,4,1.533732347,1,4,4,0,0,0.1514908001,1.318537676
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Chronos-2,cross_series_dependence,5,1.539950868,1,4,4,0,0,0.152463047,1.314463614
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Chronos-2,multi_seasonal,1,0.8411107654,1,4,4,0,0,0.5732181258,0.7557028685
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Chronos-2,multi_seasonal,2,0.9372137729,1,4,4,0,0,0.4409647234,0.6981807091
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Chronos-2,multi_seasonal,3,0.9925050842,1,4,4,0,0,0.3659185685,0.6957694245
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Chronos-2,multi_seasonal,4,1.053661558,1,4,4,0,0,0.2986869169,0.7315236029
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Chronos-2,multi_seasonal,5,1.067969895,1,4,4,0,0,0.248288023,0.6882992847
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Chronos-2,predictable_intermittency,1,1.015757043,1,1,1,0,0,0.1130990705,0.2912103662
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Chronos-2,predictable_intermittency,2,1.020343388,1,1,1,0,0,-0.006627392413,0.2282527073
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Chronos-2,predictable_intermittency,3,1.074721721,1,1,1,0,0,-0.02481933044,0.3390382292
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Chronos-2,predictable_intermittency,4,1.039063159,1,1,1,0,0,0.01606170142,0.2924294809
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Chronos-2,predictable_intermittency,5,1.040758706,1,1,1,0,0,0.01705032341,0.3074175924
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Chronos-2,regime_switching,1,2.320418995e-07,1,4,4,0,0,1,0.9999999881
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Chronos-2,regime_switching,2,2.320418995e-07,1,4,4,0,0,1,0.9999999881
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Chronos-2,regime_switching,3,0.03471461638,1,4,4,0,0,0.9995112927,0.982065918
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Chronos-2,regime_switching,4,0.07089346843,1,4,4,0,0,0.9978864407,0.9573485635
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Chronos-2,regime_switching,5,0.1216203047,1,4,4,0,0,0.9920089272,0.9829126096
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Chronos-2,time_varying_seasonality,1,0.8449107493,1,4,4,0,0,0.6941717859,1.253518693
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Chronos-2,time_varying_seasonality,2,0.7739559259,1,4,4,0,0,0.6984032776,1.184768659
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Chronos-2,time_varying_seasonality,3,0.7563344629,1,4,4,0,0,0.7157058165,1.152846348
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Chronos-2,time_varying_seasonality,4,0.7292244647,1,4,4,0,0,0.7398847823,1.107992122
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Chronos-2,time_varying_seasonality,5,0.6855015276,1,4,4,0,0,0.8127949667,1.065914601
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Chronos-2,trend,1,0.04004890235,1,4,4,0,0,0.02239962666,0.9691947461
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Chronos-2,trend,2,0.03768073175,1,4,4,0,0,0.02735992559,0.9706921978
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Chronos-2,trend,3,0.03404897498,1,4,4,0,0,0.01938875925,0.9745442873
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Chronos-2,trend,4,0.03267642757,1,4,4,0,0,0.03394243699,0.9753382924
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Chronos-2,trend,5,0.03072204234,1,4,4,0,0,0.0531922156,0.9766880946
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-3.5,common_factor,1,0.6471210965,1,4,4,0,0,0.6764528689,1.04843677
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-3.5,common_factor,2,0.6270706745,1,4,4,0,0,0.6902683364,1.018610509
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-3.5,common_factor,3,0.6124201669,1,4,4,0,0,0.7134949269,1.020683392
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-3.5,common_factor,4,0.5494892978,1,4,4,0,0,0.7150934058,1.010287056
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-3.5,common_factor,5,0.5168854682,1,4,4,0,0,0.736067714,0.9747944213
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-3.5,cross_series_dependence,1,1.806294301,1,4,4,0,0,0.08102429524,1.513817963
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-3.5,cross_series_dependence,2,1.825526802,1,4,4,0,0,0.0961718852,1.532283815
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-3.5,cross_series_dependence,3,1.743737975,1,4,4,0,0,0.08480769792,1.467702426
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-3.5,cross_series_dependence,4,1.739276178,1,4,4,0,0,0.1049348115,1.499830501
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-3.5,cross_series_dependence,5,1.723957981,1,4,4,0,0,0.1169986496,1.481416854
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-3.5,multi_seasonal,1,1.016322356,1,4,4,0,0,0.4301259601,0.9022011267
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-3.5,multi_seasonal,2,1.034979936,1,4,4,0,0,0.3382308477,0.7669258569
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-3.5,multi_seasonal,3,1.131109123,1,4,4,0,0,0.2479810974,0.8246507972
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-3.5,multi_seasonal,4,1.187332405,1,4,4,0,0,0.2147442933,0.9004024532
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-3.5,multi_seasonal,5,1.189863028,1,4,4,0,0,0.1830931755,0.8620620172
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-3.5,predictable_intermittency,1,1.0135369,1,1,1,0,0,0.1003631256,0.3997684976
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-3.5,predictable_intermittency,2,1.115799137,1,1,1,0,0,0.002484674841,0.4986317372
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-3.5,predictable_intermittency,3,1.186712375,1,1,1,0,0,-0.01460316694,0.6472816803
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-3.5,predictable_intermittency,4,1.265003372,1,1,1,0,0,0.00304722818,0.7707416461
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-3.5,predictable_intermittency,5,1.24138455,1,1,1,0,0,-0.02237866588,0.7447994327
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-3.5,regime_switching,1,0.04116275995,1,4,4,0,0,0.9992065429,0.9953079312
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-3.5,regime_switching,2,0.1158902289,1,4,4,0,0,0.9926852895,0.9986576385
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-3.5,regime_switching,3,0.1946230291,1,4,4,0,0,0.9804596703,0.9297426103
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-3.5,regime_switching,4,0.243466181,1,4,4,0,0,0.9686583321,0.8926997396
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-3.5,regime_switching,5,0.2602758644,1,4,4,0,0,0.9611899269,0.9232359942
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-3.5,time_varying_seasonality,1,1.104604369,1,4,4,0,0,0.4801512286,0.9054055629
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-3.5,time_varying_seasonality,2,1.026916616,1,4,4,0,0,0.5065279587,0.8802385082
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-3.5,time_varying_seasonality,3,1.005632635,1,4,4,0,0,0.5951170034,1.021419443
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-3.5,time_varying_seasonality,4,0.9686170156,1,4,4,0,0,0.6259882762,1.069920663
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-3.5,time_varying_seasonality,5,0.8911658719,1,4,4,0,0,0.6795631879,1.119824055
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-3.5,trend,1,0.1285018579,1,4,4,0,0,-0.2857784438,0.9141510938
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-3.5,trend,2,0.1290341967,1,4,4,0,0,-0.4468967702,0.9113959457
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-3.5,trend,3,0.1117703683,1,4,4,0,0,-0.4217080513,0.9221159524
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-3.5,trend,4,0.1025148968,1,4,4,0,0,-0.4246582716,0.9187778011
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-3.5,trend,5,0.0940619851,1,4,4,0,0,-0.4292542804,0.9266481769
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-4.0,common_factor,1,0.68871017,1,4,4,0,0,0.6566514938,1.073635239
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-4.0,common_factor,2,0.687669623,1,4,4,0,0,0.6340758114,1.037887622
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-4.0,common_factor,3,0.6674395628,1,4,4,0,0,0.6381534623,1.004736311
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-4.0,common_factor,4,0.5684597814,1,4,4,0,0,0.6704525212,0.9457123344
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-4.0,common_factor,5,0.4983418148,1,4,4,0,0,0.7171872834,0.902061273
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-4.0,cross_series_dependence,1,1.971529012,1,4,4,0,0,0.1279076362,1.829124861
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-4.0,cross_series_dependence,2,1.90314186,1,4,4,0,0,0.1410299029,1.730955224
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-4.0,cross_series_dependence,3,1.838977385,1,4,4,0,0,0.1554545526,1.664406189
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-4.0,cross_series_dependence,4,1.811041435,1,4,4,0,0,0.160343444,1.674366098
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-4.0,cross_series_dependence,5,1.803410862,1,4,4,0,0,0.1649462662,1.656806272
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-4.0,multi_seasonal,1,1.089245908,1,4,4,0,0,0.4178544113,1.007008228
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-4.0,multi_seasonal,2,1.195826483,1,4,4,0,0,0.2670904085,0.9688816783
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-4.0,multi_seasonal,3,1.269363209,1,4,4,0,0,0.2044860755,0.9982540204
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-4.0,multi_seasonal,4,1.260919021,1,4,4,0,0,0.1670772127,0.9405758215
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-4.0,multi_seasonal,5,1.270204601,1,4,4,0,0,0.1292301037,0.915277501
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-4.0,predictable_intermittency,1,1.345011074,1,1,1,0,0,0.02060805441,0.8794133799
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-4.0,predictable_intermittency,2,1.331090717,1,1,1,0,0,0.02032641232,0.8589779211
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-4.0,predictable_intermittency,3,1.336583689,1,1,1,0,0,-0.0540695502,0.9187701826
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-4.0,predictable_intermittency,4,1.468260699,1,1,1,0,0,-0.01083522466,1.048373774
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-4.0,predictable_intermittency,5,1.749471518,1,1,1,0,0,-0.023895101,1.463100524
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-4.0,regime_switching,1,0.002151160321,1,4,4,0,0,0.9999954973,1.000165236
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-4.0,regime_switching,2,0.002151160321,1,4,4,0,0,0.9999954973,1.000165236
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-4.0,regime_switching,3,0.1260654376,1,4,4,0,0,0.9956158526,0.9102889762
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-4.0,regime_switching,4,0.2183318446,1,4,4,0,0,0.9839791395,0.8592256726
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-4.0,regime_switching,5,0.2840120218,1,4,4,0,0,0.9670108564,0.8204628067
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-4.0,time_varying_seasonality,1,1.115945293,1,4,4,0,0,0.6551222687,1.094801899
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-4.0,time_varying_seasonality,2,1.012213145,1,4,4,0,0,0.6480177696,0.9757575839
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-4.0,time_varying_seasonality,3,0.9895542292,1,4,4,0,0,0.6550542103,0.9834858041
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-4.0,time_varying_seasonality,4,0.9319968089,1,4,4,0,0,0.6682179683,0.9496429881
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-4.0,time_varying_seasonality,5,0.8721656888,1,4,4,0,0,0.7111758103,0.9641936186
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-4.0,trend,1,0.09366635243,1,4,4,0,0,0.01403767855,0.9278146874
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-4.0,trend,2,0.08012519011,1,4,4,0,0,-0.0176954918,0.9460144771
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-4.0,trend,3,0.07679431808,1,4,4,0,0,-0.001617153198,0.9511740219
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-4.0,trend,4,0.07216039896,1,4,4,0,0,-0.01911852262,0.9570596941
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,Timer-4.0,trend,5,0.07170622727,1,4,4,0,0,0.01820434822,0.9547224239
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,moirai2,common_factor,1,0.6177879332,1,4,4,0,0,0.7094995779,0.8292464409
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,moirai2,common_factor,2,0.5599847465,1,4,4,0,0,0.724132605,0.8178804539
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,moirai2,common_factor,3,0.5415893419,1,4,4,0,0,0.7413741827,0.8287263027
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,moirai2,common_factor,4,0.4959569986,1,4,4,0,0,0.7643141489,0.89566997
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,moirai2,common_factor,5,0.491118922,1,4,4,0,0,0.7708649738,0.9030887472
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,moirai2,cross_series_dependence,1,1.519977447,1,4,4,0,0,0.1699971009,1.349025711
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,moirai2,cross_series_dependence,2,1.571519537,1,4,4,0,0,0.1713176699,1.414665558
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,moirai2,cross_series_dependence,3,1.505169149,1,4,4,0,0,0.1718918256,1.314931089
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,moirai2,cross_series_dependence,4,1.537614102,1,4,4,0,0,0.1737555871,1.369032357
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,moirai2,cross_series_dependence,5,1.523764366,1,4,4,0,0,0.1752314507,1.337741062
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,moirai2,multi_seasonal,1,0.9643731215,1,4,4,0,0,0.4458936117,0.7752562441
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,moirai2,multi_seasonal,2,1.010973693,1,4,4,0,0,0.3273651495,0.6423736966
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,moirai2,multi_seasonal,3,1.009724895,1,4,4,0,0,0.2579661183,0.5117712504
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,moirai2,multi_seasonal,4,1.054838385,1,4,4,0,0,0.1646955297,0.5191058323
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,moirai2,multi_seasonal,5,1.069705008,1,4,4,0,0,0.120020816,0.4892774137
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,moirai2,predictable_intermittency,1,1.004907168,1,1,1,0,0,0.02604592304,0.3010330853
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,moirai2,predictable_intermittency,2,1.003007613,1,1,1,0,0,0.07346333433,0.2832567559
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,moirai2,predictable_intermittency,3,1.040624731,1,1,1,0,0,0.04076256425,0.3849764437
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,moirai2,predictable_intermittency,4,1.074978845,1,1,1,0,0,0.01821177084,0.4510059605
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,moirai2,predictable_intermittency,5,0.9982554826,1,1,1,0,0,0.112190292,0.2422530016
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,moirai2,regime_switching,1,0.09753081968,1,4,4,0,0,0.9965367378,1.058896019
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,moirai2,regime_switching,2,0.1856091475,1,4,4,0,0,0.98844594,0.9373288787
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,moirai2,regime_switching,3,0.264536223,1,4,4,0,0,0.9693584742,0.8616641975
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,moirai2,regime_switching,4,0.3406421134,1,4,4,0,0,0.9362315771,0.856627196
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,moirai2,regime_switching,5,0.3304854569,1,4,4,0,0,0.9413420954,0.8838868035
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,moirai2,time_varying_seasonality,1,1.040685267,1,4,4,0,0,0.4689284153,0.7902949913
GIFT-Medium,GIFT-Eval,medium,gift_ett1_h,moirai2,time_varying_seasonality,2,0.9943798616,1,4,4,0,0,0.4983177352,0.7416282037
