suite,benchmark,horizon_group,model_id,capability_id,capability_level,task_equal_effect_nrmse,task_equal_effect_correlation,task_equal_effect_amplitude_ratio,task_equal_scoring_coverage,task_count
GIFT-Medium,GIFT-Eval,medium,Timer-3.5,regime_switching,1,0.09589082721,0.9307669751,0.9659085629,1,11
GIFT-Medium,GIFT-Eval,medium,Timer-4.0,regime_switching,1,0.06036681774,0.9049042278,0.9816279684,1,11
GIFT-Medium,GIFT-Eval,medium,moirai2,regime_switching,1,0.1681974558,0.7915041379,0.9860862989,1,11
GIFT-Medium,GIFT-Eval,medium,timesfm2.5,regime_switching,1,0.06450454393,0.8436396895,0.9843175544,1,11
GIFT-Medium,GIFT-Eval,medium,toto2.0,regime_switching,1,0.1037898281,0.9779653421,1.064985593,1,11
GIFT-Medium,GIFT-Eval,medium,Chronos-2,regime_switching,2,0.02981269825,0.9368294719,0.995231186,1,11
GIFT-Medium,GIFT-Eval,medium,Timer-3.5,regime_switching,2,0.1381933394,0.9029391782,0.9598079253,1,11
GIFT-Medium,GIFT-Eval,medium,Timer-4.0,regime_switching,2,0.07408291207,0.8710044045,0.9750466674,1,11
GIFT-Medium,GIFT-Eval,medium,moirai2,regime_switching,2,0.2017689358,0.7766130935,0.9478718955,1,11
GIFT-Medium,GIFT-Eval,medium,timesfm2.5,regime_switching,2,0.08122588999,0.8012451908,0.9932965183,1,11
GIFT-Medium,GIFT-Eval,medium,toto2.0,regime_switching,2,0.08331288669,0.9788018848,1.008437173,1,11
GIFT-Medium,GIFT-Eval,medium,Chronos-2,regime_switching,3,0.04395611193,0.9305048309,0.9942464848,1,11
GIFT-Medium,GIFT-Eval,medium,Timer-3.5,regime_switching,3,0.1930816658,0.7690434816,0.961757962,1,11
GIFT-Medium,GIFT-Eval,medium,Timer-4.0,regime_switching,3,0.111913167,0.8455508339,0.9602641695,1,11
GIFT-Medium,GIFT-Eval,medium,moirai2,regime_switching,3,0.2823421493,0.7261762509,0.9310322378,1,11
GIFT-Medium,GIFT-Eval,medium,timesfm2.5,regime_switching,3,0.1317603588,0.8669214571,0.9889093805,1,11
GIFT-Medium,GIFT-Eval,medium,toto2.0,regime_switching,3,0.1502425068,0.9610038919,0.9872973683,1,11
GIFT-Medium,GIFT-Eval,medium,Chronos-2,regime_switching,4,0.06763605183,0.8990612969,0.9901625927,1,11
GIFT-Medium,GIFT-Eval,medium,Timer-3.5,regime_switching,4,0.2288667967,0.7333900705,0.94644673,1,11
GIFT-Medium,GIFT-Eval,medium,Timer-4.0,regime_switching,4,0.1587887113,0.8790648399,0.9374503315,1,11
GIFT-Medium,GIFT-Eval,medium,moirai2,regime_switching,4,0.3487272613,0.7103863008,0.911013157,1,11
GIFT-Medium,GIFT-Eval,medium,timesfm2.5,regime_switching,4,0.1747076796,0.9027030457,0.9760693531,1,11
GIFT-Medium,GIFT-Eval,medium,toto2.0,regime_switching,4,0.2451995727,0.9272644969,0.9154711107,1,11
GIFT-Medium,GIFT-Eval,medium,Chronos-2,regime_switching,5,0.1062979285,0.8847915262,0.9872071404,1,11
GIFT-Medium,GIFT-Eval,medium,Timer-3.5,regime_switching,5,0.2983481711,0.6861969818,0.9059561592,1,11
GIFT-Medium,GIFT-Eval,medium,Timer-4.0,regime_switching,5,0.2182645434,0.8472048157,0.9108695092,1,11
GIFT-Medium,GIFT-Eval,medium,moirai2,regime_switching,5,0.3794813149,0.7292367529,0.9045548496,1,11
GIFT-Medium,GIFT-Eval,medium,timesfm2.5,regime_switching,5,0.2007777323,0.9043323212,0.9687675134,1,11
GIFT-Medium,GIFT-Eval,medium,toto2.0,regime_switching,5,0.2969382409,0.8518012418,0.8294069837,1,11
GIFT-Medium,GIFT-Eval,medium,Chronos-2,time_varying_seasonality,1,0.932528674,0.3726813435,1.067329654,1,10
GIFT-Medium,GIFT-Eval,medium,Timer-3.5,time_varying_seasonality,1,1.407250227,0.1474776278,1.352771481,1,10
GIFT-Medium,GIFT-Eval,medium,Timer-4.0,time_varying_seasonality,1,1.068921846,0.3146098761,1.106430372,1,10
GIFT-Medium,GIFT-Eval,medium,moirai2,time_varying_seasonality,1,1.642570518,0.131571659,1.411845591,1,10
GIFT-Medium,GIFT-Eval,medium,timesfm2.5,time_varying_seasonality,1,1.331990602,0.3345520845,1.381672551,1,10
GIFT-Medium,GIFT-Eval,medium,toto2.0,time_varying_seasonality,1,1.986284273,0.3678860674,1.962486916,1,10
GIFT-Medium,GIFT-Eval,medium,Chronos-2,time_varying_seasonality,2,0.8526304656,0.4274181658,1.018482309,1,10
GIFT-Medium,GIFT-Eval,medium,Timer-3.5,time_varying_seasonality,2,1.249669522,0.1905725522,1.221908396,1,10
GIFT-Medium,GIFT-Eval,medium,Timer-4.0,time_varying_seasonality,2,1.017441891,0.4001647957,1.094976638,1,10
GIFT-Medium,GIFT-Eval,medium,moirai2,time_varying_seasonality,2,1.547706464,0.1737200499,1.378415815,1,10
GIFT-Medium,GIFT-Eval,medium,timesfm2.5,time_varying_seasonality,2,1.088416255,0.4527855118,1.222706105,1,10
GIFT-Medium,GIFT-Eval,medium,toto2.0,time_varying_seasonality,2,1.51444718,0.4532766306,1.554572524,1,10
GIFT-Medium,GIFT-Eval,medium,Chronos-2,time_varying_seasonality,3,0.7751814721,0.4841171876,0.9885654342,1,10
GIFT-Medium,GIFT-Eval,medium,Timer-3.5,time_varying_seasonality,3,1.122336136,0.2442476597,1.150686387,1,10
GIFT-Medium,GIFT-Eval,medium,Timer-4.0,time_varying_seasonality,3,0.9290997483,0.4680154657,1.066659917,1,10
GIFT-Medium,GIFT-Eval,medium,moirai2,time_varying_seasonality,3,1.68213882,0.1948001267,1.544747055,1,10
GIFT-Medium,GIFT-Eval,medium,timesfm2.5,time_varying_seasonality,3,0.9404050463,0.5267889426,1.153464394,1,10
GIFT-Medium,GIFT-Eval,medium,toto2.0,time_varying_seasonality,3,1.194617055,0.5279873028,1.294648313,1,10
GIFT-Medium,GIFT-Eval,medium,Chronos-2,time_varying_seasonality,4,0.7023490559,0.5386813922,0.9727153136,1,10
GIFT-Medium,GIFT-Eval,medium,Timer-3.5,time_varying_seasonality,4,0.9686316881,0.2821961027,1.064493856,1,10
GIFT-Medium,GIFT-Eval,medium,Timer-4.0,time_varying_seasonality,4,0.8169585952,0.5224600988,1.024877951,1,10
GIFT-Medium,GIFT-Eval,medium,moirai2,time_varying_seasonality,4,1.552161351,0.2230194401,1.453601089,1,10
GIFT-Medium,GIFT-Eval,medium,timesfm2.5,time_varying_seasonality,4,0.8103594805,0.576250106,1.079284753,1,10
GIFT-Medium,GIFT-Eval,medium,toto2.0,time_varying_seasonality,4,0.971397884,0.5903050018,1.13066811,1,10
GIFT-Medium,GIFT-Eval,medium,Chronos-2,time_varying_seasonality,5,0.6704017161,0.6286532169,0.9641813772,1,10
GIFT-Medium,GIFT-Eval,medium,Timer-3.5,time_varying_seasonality,5,0.8999594676,0.3323246621,1.039950283,1,10
GIFT-Medium,GIFT-Eval,medium,Timer-4.0,time_varying_seasonality,5,0.7364603482,0.5864037116,1.017209487,1,10
GIFT-Medium,GIFT-Eval,medium,moirai2,time_varying_seasonality,5,1.398991806,0.2554081022,1.336930312,1,10
GIFT-Medium,GIFT-Eval,medium,timesfm2.5,time_varying_seasonality,5,0.7267091932,0.6602192946,1.045269949,1,10
GIFT-Medium,GIFT-Eval,medium,toto2.0,time_varying_seasonality,5,0.8131918935,0.6432135978,1.021949094,1,10
GIFT-Medium,GIFT-Eval,medium,Chronos-2,trend,1,0.0571187032,0.2605448965,0.9742016568,1,9
GIFT-Medium,GIFT-Eval,medium,Timer-3.5,trend,1,0.3428593709,-0.101135992,0.9844006202,1,9
GIFT-Medium,GIFT-Eval,medium,Timer-4.0,trend,1,0.1716876253,-0.2051706545,0.8765827605,1,9
GIFT-Medium,GIFT-Eval,medium,moirai2,trend,1,0.3440878518,-0.326052978,0.8654494645,1,9
GIFT-Medium,GIFT-Eval,medium,timesfm2.5,trend,1,0.4275071442,0.05984322029,1.157470611,1,9
GIFT-Medium,GIFT-Eval,medium,toto2.0,trend,1,1.063843548,-0.3217587937,1.724851837,1,9
GIFT-Medium,GIFT-Eval,medium,Chronos-2,trend,2,0.05394406068,0.2845351596,0.9746694092,1,9
GIFT-Medium,GIFT-Eval,medium,Timer-3.5,trend,2,0.2978106758,-0.104393446,0.9659032902,1,9
GIFT-Medium,GIFT-Eval,medium,Timer-4.0,trend,2,0.1649928149,-0.2191816623,0.8822534864,1,9
GIFT-Medium,GIFT-Eval,medium,moirai2,trend,2,0.3227660584,-0.312353365,0.8731777999,1,9
GIFT-Medium,GIFT-Eval,medium,timesfm2.5,trend,2,0.3089662934,0.08199084247,1.067864346,1,9
GIFT-Medium,GIFT-Eval,medium,toto2.0,trend,2,0.7080705087,-0.3057003997,1.401942493,1,9
GIFT-Medium,GIFT-Eval,medium,Chronos-2,trend,3,0.05064063909,0.306660994,0.9747070123,1,9
GIFT-Medium,GIFT-Eval,medium,Timer-3.5,trend,3,0.2570375019,-0.04651762575,0.9573544286,1,9
GIFT-Medium,GIFT-Eval,medium,Timer-4.0,trend,3,0.1522927237,-0.2151970608,0.8931220228,1,9
GIFT-Medium,GIFT-Eval,medium,moirai2,trend,3,0.2878090436,-0.1953756881,0.8856354584,1,9
GIFT-Medium,GIFT-Eval,medium,timesfm2.5,trend,3,0.2365150968,0.1121263028,1.026040904,1,9
GIFT-Medium,GIFT-Eval,medium,toto2.0,trend,3,0.5130449514,-0.2923464154,1.236849969,1,9
GIFT-Medium,GIFT-Eval,medium,Chronos-2,trend,4,0.04838189162,0.3154264609,0.9749879063,1,9
GIFT-Medium,GIFT-Eval,medium,Timer-3.5,trend,4,0.2291234742,0.02142464019,0.9540274659,1,9
GIFT-Medium,GIFT-Eval,medium,Timer-4.0,trend,4,0.1335451917,-0.2150749959,0.9091171527,1,9
GIFT-Medium,GIFT-Eval,medium,moirai2,trend,4,0.2624946657,-0.08456382017,0.8938174148,1,9
GIFT-Medium,GIFT-Eval,medium,timesfm2.5,trend,4,0.1812260942,0.1586242379,1.00694213,1,9
GIFT-Medium,GIFT-Eval,medium,toto2.0,trend,4,0.3820559312,-0.274514793,1.13714335,1,9
GIFT-Medium,GIFT-Eval,medium,Chronos-2,trend,5,0.04526604292,0.3812462682,0.9775696678,1,9
GIFT-Medium,GIFT-Eval,medium,Timer-3.5,trend,5,0.1917440151,0.02202917292,0.951423993,1,9
GIFT-Medium,GIFT-Eval,medium,Timer-4.0,trend,5,0.1175555446,-0.1954085011,0.9217303549,1,9
GIFT-Medium,GIFT-Eval,medium,moirai2,trend,5,0.2498334238,-0.04871112603,0.9083576508,1,9
GIFT-Medium,GIFT-Eval,medium,timesfm2.5,trend,5,0.1421223352,0.2080138107,0.9969578278,1,9
GIFT-Medium,GIFT-Eval,medium,toto2.0,trend,5,0.2854722056,-0.2558535573,1.072827206,1,9
GIFT-Short,GIFT-Eval,short,Chronos-2,common_factor,1,0.3086659882,0.8675160356,0.9546375879,0.95,4
GIFT-Short,GIFT-Eval,short,Timer-3.5,common_factor,1,0.3988030803,0.7327076815,1.021578511,0.95,4
GIFT-Short,GIFT-Eval,short,Timer-4.0,common_factor,1,0.3952556082,0.7385679688,0.9852994302,0.95,4
GIFT-Short,GIFT-Eval,short,moirai2,common_factor,1,0.4409216343,0.7340011517,1.01501244,0.95,4
GIFT-Short,GIFT-Eval,short,timesfm2.5,common_factor,1,0.4399307699,0.753188779,1.112071113,0.95,4
GIFT-Short,GIFT-Eval,short,tirex2,common_factor,1,0.3238023229,0.7928107168,1.025381053,0.95,4
GIFT-Short,GIFT-Eval,short,toto2.0,common_factor,1,0.4690484467,0.8593713279,1.142863686,0.95,4
GIFT-Short,GIFT-Eval,short,Chronos-2,common_factor,2,0.3009314941,0.8738255727,0.9603118712,0.975,4
GIFT-Short,GIFT-Eval,short,Timer-3.5,common_factor,2,0.3474750993,0.7362775431,0.9973751671,0.975,4
GIFT-Short,GIFT-Eval,short,Timer-4.0,common_factor,2,0.3761731071,0.734731002,0.98008725,0.975,4
GIFT-Short,GIFT-Eval,short,moirai2,common_factor,2,0.4034154765,0.7343259927,1.007844129,0.975,4
GIFT-Short,GIFT-Eval,short,timesfm2.5,common_factor,2,0.3916639428,0.7571150668,1.087041675,0.975,4
GIFT-Short,GIFT-Eval,short,tirex2,common_factor,2,0.3019184783,0.7881710299,1.022174962,0.975,4
GIFT-Short,GIFT-Eval,short,toto2.0,common_factor,2,0.3508966259,0.8417541564,1.086287172,0.975,4
GIFT-Short,GIFT-Eval,short,Chronos-2,common_factor,3,0.276633099,0.8964566919,0.9633807019,0.9875,4
GIFT-Short,GIFT-Eval,short,Timer-3.5,common_factor,3,0.2962108039,0.7703180053,0.9853869713,0.9875,4
GIFT-Short,GIFT-Eval,short,Timer-4.0,common_factor,3,0.3493258399,0.7544109194,0.9779704832,0.9875,4
GIFT-Short,GIFT-Eval,short,moirai2,common_factor,3,0.3518355965,0.7508199682,1.006994518,0.9875,4
GIFT-Short,GIFT-Eval,short,timesfm2.5,common_factor,3,0.335274256,0.7825357827,1.070090615,0.9875,4
GIFT-Short,GIFT-Eval,short,tirex2,common_factor,3,0.2550360182,0.8063654848,1.014099999,0.9875,4
GIFT-Short,GIFT-Eval,short,toto2.0,common_factor,3,0.2614496382,0.8556349923,1.059722994,0.9875,4
GIFT-Short,GIFT-Eval,short,Chronos-2,common_factor,4,0.2246605095,0.9161193163,0.967677814,1,4
GIFT-Short,GIFT-Eval,short,Timer-3.5,common_factor,4,0.2486539666,0.7996673663,0.9785764295,1,4
GIFT-Short,GIFT-Eval,short,Timer-4.0,common_factor,4,0.3110534655,0.7880529362,0.9784407446,1,4
GIFT-Short,GIFT-Eval,short,moirai2,common_factor,4,0.3055923461,0.7730811333,1.011998834,1,4
GIFT-Short,GIFT-Eval,short,timesfm2.5,common_factor,4,0.2784522209,0.8136105137,1.049639649,1,4
GIFT-Short,GIFT-Eval,short,tirex2,common_factor,4,0.2216176208,0.8206135784,1.005591451,1,4
GIFT-Short,GIFT-Eval,short,toto2.0,common_factor,4,0.2072621065,0.8759188891,1.043528608,1,4
GIFT-Short,GIFT-Eval,short,Chronos-2,common_factor,5,0.1734362388,0.9409902903,0.971756364,1,4
GIFT-Short,GIFT-Eval,short,Timer-3.5,common_factor,5,0.21352702,0.8329049077,0.9795862474,1,4
GIFT-Short,GIFT-Eval,short,Timer-4.0,common_factor,5,0.2653244747,0.8314502626,0.9792380166,1,4
GIFT-Short,GIFT-Eval,short,moirai2,common_factor,5,0.2645601835,0.8100838842,1.017040168,1,4
GIFT-Short,GIFT-Eval,short,timesfm2.5,common_factor,5,0.2212677253,0.8590064676,1.03676653,1,4
GIFT-Short,GIFT-Eval,short,tirex2,common_factor,5,0.1911664662,0.8433362107,1.003950107,1,4
GIFT-Short,GIFT-Eval,short,toto2.0,common_factor,5,0.1646628399,0.9055216577,1.038828704,1,4
GIFT-Short,GIFT-Eval,short,Chronos-2,covariate_impulse_response,1,0.7690228297,0.54678466,1.153061253,1,6
GIFT-Short,GIFT-Eval,short,Timer-3.5,covariate_impulse_response,1,0.7853293747,0.3588960411,1.09752158,1,6
GIFT-Short,GIFT-Eval,short,Timer-4.0,covariate_impulse_response,1,1.417448877,0.4583730093,1.802954248,1,6
GIFT-Short,GIFT-Eval,short,moirai2,covariate_impulse_response,1,0.8460903665,0.3667105342,1.089570411,1,6
GIFT-Short,GIFT-Eval,short,timesfm2.5,covariate_impulse_response,1,0.7513908007,0.4840600975,1.173707345,1,6
GIFT-Short,GIFT-Eval,short,tirex2,covariate_impulse_response,1,1.530211648,0.4915464706,1.99813039,1,6
GIFT-Short,GIFT-Eval,short,toto2.0,covariate_impulse_response,1,1.129890256,0.6127218219,1.619200591,1,6
GIFT-Short,GIFT-Eval,short,Chronos-2,covariate_impulse_response,2,0.7290261211,0.6552379938,1.178996467,1,6
GIFT-Short,GIFT-Eval,short,Timer-3.5,covariate_impulse_response,2,0.6774350434,0.4247279229,1.06490996,1,6
GIFT-Short,GIFT-Eval,short,Timer-4.0,covariate_impulse_response,2,1.001817456,0.5395767512,1.440857744,1,6
GIFT-Short,GIFT-Eval,short,moirai2,covariate_impulse_response,2,0.7471578138,0.3896135732,1.030390225,1,6
GIFT-Short,GIFT-Eval,short,timesfm2.5,covariate_impulse_response,2,0.5822868017,0.5226928585,1.066281479,1,6
GIFT-Short,GIFT-Eval,short,tirex2,covariate_impulse_response,2,1.049688481,0.5749073113,1.566290693,1,6
GIFT-Short,GIFT-Eval,short,toto2.0,covariate_impulse_response,2,0.7538918822,0.7037042186,1.337279585,1,6
GIFT-Short,GIFT-Eval,short,Chronos-2,covariate_impulse_response,3,0.5853828979,0.746962068,1.133464944,1,6
GIFT-Short,GIFT-Eval,short,Timer-3.5,covariate_impulse_response,3,0.5406287754,0.4921108117,0.9988868785,1,6
GIFT-Short,GIFT-Eval,short,Timer-4.0,covariate_impulse_response,3,0.7150463186,0.6203707201,1.232435119,1,6
GIFT-Short,GIFT-Eval,short,moirai2,covariate_impulse_response,3,0.6632276561,0.4137344972,0.9924146208,1,6
GIFT-Short,GIFT-Eval,short,timesfm2.5,covariate_impulse_response,3,0.475071424,0.5849975996,1.025700641,1,6
GIFT-Short,GIFT-Eval,short,tirex2,covariate_impulse_response,3,0.7387963839,0.6786485035,1.320083006,1,6
GIFT-Short,GIFT-Eval,short,toto2.0,covariate_impulse_response,3,0.5564357717,0.7920449876,1.220465481,1,6
GIFT-Short,GIFT-Eval,short,Chronos-2,covariate_impulse_response,4,0.5570141827,0.8169566794,1.157770584,1,6
GIFT-Short,GIFT-Eval,short,Timer-3.5,covariate_impulse_response,4,0.4300175578,0.5889184499,0.9719466479,1,6
GIFT-Short,GIFT-Eval,short,Timer-4.0,covariate_impulse_response,4,0.4768683316,0.7013118268,1.08613636,1,6
GIFT-Short,GIFT-Eval,short,moirai2,covariate_impulse_response,4,0.6131798159,0.4530999299,0.9676592382,1,6
GIFT-Short,GIFT-Eval,short,timesfm2.5,covariate_impulse_response,4,0.3819945529,0.6484047388,1.00970536,1,6
GIFT-Short,GIFT-Eval,short,tirex2,covariate_impulse_response,4,0.5334674327,0.7413860879,1.1717446,1,6
GIFT-Short,GIFT-Eval,short,toto2.0,covariate_impulse_response,4,0.4083925245,0.8477887681,1.127701133,1,6
GIFT-Short,GIFT-Eval,short,Chronos-2,covariate_impulse_response,5,0.4900158219,0.8725005883,1.137288787,1,6
GIFT-Short,GIFT-Eval,short,Timer-3.5,covariate_impulse_response,5,0.3368840774,0.6870202038,0.9608035557,1,6
GIFT-Short,GIFT-Eval,short,Timer-4.0,covariate_impulse_response,5,0.338448272,0.783262111,1.044296913,1,6
GIFT-Short,GIFT-Eval,short,moirai2,covariate_impulse_response,5,0.5523725332,0.5035241626,0.9351781193,1,6
GIFT-Short,GIFT-Eval,short,timesfm2.5,covariate_impulse_response,5,0.2838421511,0.7403471368,0.9942397878,1,6
GIFT-Short,GIFT-Eval,short,tirex2,covariate_impulse_response,5,0.3993588525,0.7912909622,1.086163044,1,6
GIFT-Short,GIFT-Eval,short,toto2.0,covariate_impulse_response,5,0.3109365238,0.8908024394,1.067870949,1,6
GIFT-Short,GIFT-Eval,short,Chronos-2,cross_series_dependence,1,0.8652064517,0.1985691127,1.134595041,0.8482222813,8
GIFT-Short,GIFT-Eval,short,Timer-3.5,cross_series_dependence,1,0.9286628027,0.1475153777,1.187452791,0.8482222813,8
GIFT-Short,GIFT-Eval,short,Timer-4.0,cross_series_dependence,1,0.8903682326,0.1662357919,1.162236637,0.8482222813,8
GIFT-Short,GIFT-Eval,short,moirai2,cross_series_dependence,1,0.8638277252,0.2171189453,1.164797502,0.8482222813,8
GIFT-Short,GIFT-Eval,short,timesfm2.5,cross_series_dependence,1,1.28164772,0.167802248,1.535397655,0.8482222813,8
GIFT-Short,GIFT-Eval,short,tirex2,cross_series_dependence,1,0.8757879851,0.1806569275,1.148126388,0.8482222813,8
GIFT-Short,GIFT-Eval,short,toto2.0,cross_series_dependence,1,1.442268513,0.1967310284,1.669953157,0.8482222813,8
GIFT-Short,GIFT-Eval,short,Chronos-2,cross_series_dependence,2,0.9550077199,0.1522899297,1.194572948,0.917311757,8
GIFT-Short,GIFT-Eval,short,Timer-3.5,cross_series_dependence,2,1.014161049,0.1320819261,1.253519006,0.917311757,8
GIFT-Short,GIFT-Eval,short,Timer-4.0,cross_series_dependence,2,1.002532617,0.1237993262,1.244000284,0.917311757,8
GIFT-Short,GIFT-Eval,short,moirai2,cross_series_dependence,2,0.9847249241,0.1450100038,1.241915418,0.917311757,8
GIFT-Short,GIFT-Eval,short,timesfm2.5,cross_series_dependence,2,1.22767315,0.1385220167,1.462590868,0.917311757,8
GIFT-Short,GIFT-Eval,short,tirex2,cross_series_dependence,2,0.9411833894,0.162740645,1.194127481,0.917311757,8
GIFT-Short,GIFT-Eval,short,toto2.0,cross_series_dependence,2,1.505362774,0.1692718333,1.700246479,0.917311757,8
GIFT-Short,GIFT-Eval,short,Chronos-2,cross_series_dependence,3,1.040336236,0.1629950265,1.254787655,0.9675164583,8
GIFT-Short,GIFT-Eval,short,Timer-3.5,cross_series_dependence,3,1.086506908,0.143096708,1.299936928,0.9675164583,8
GIFT-Short,GIFT-Eval,short,Timer-4.0,cross_series_dependence,3,1.123682226,0.1306199003,1.334355676,0.9675164583,8
GIFT-Short,GIFT-Eval,short,moirai2,cross_series_dependence,3,1.119986401,0.148216929,1.345243736,0.9675164583,8
GIFT-Short,GIFT-Eval,short,timesfm2.5,cross_series_dependence,3,1.192232297,0.1394920402,1.402568638,0.9675164583,8
GIFT-Short,GIFT-Eval,short,tirex2,cross_series_dependence,3,1.052941957,0.1631477747,1.270375642,0.9675164583,8
GIFT-Short,GIFT-Eval,short,toto2.0,cross_series_dependence,3,1.535749572,0.1918945137,1.71620441,0.9675164583,8
GIFT-Short,GIFT-Eval,short,Chronos-2,cross_series_dependence,4,1.038832489,0.151494443,1.252232165,0.9918172228,8
GIFT-Short,GIFT-Eval,short,Timer-3.5,cross_series_dependence,4,1.09812781,0.1379438143,1.307511445,0.9918172228,8
GIFT-Short,GIFT-Eval,short,Timer-4.0,cross_series_dependence,4,1.099506765,0.123174136,1.306363705,0.9918172228,8
GIFT-Short,GIFT-Eval,short,moirai2,cross_series_dependence,4,1.124281192,0.1353199396,1.338930794,0.9918172228,8
GIFT-Short,GIFT-Eval,short,timesfm2.5,cross_series_dependence,4,1.130294558,0.1402839476,1.348953964,0.9918172228,8
GIFT-Short,GIFT-Eval,short,tirex2,cross_series_dependence,4,1.08269106,0.1537698046,1.29212899,0.9918172228,8
GIFT-Short,GIFT-Eval,short,toto2.0,cross_series_dependence,4,1.449404018,0.1787773753,1.634358533,0.9918172228,8
GIFT-Short,GIFT-Eval,short,Chronos-2,cross_series_dependence,5,1.047006879,0.1428690071,1.269881267,0.9991695229,8
GIFT-Short,GIFT-Eval,short,Timer-3.5,cross_series_dependence,5,1.085808841,0.1299721943,1.300433461,0.9991695229,8
GIFT-Short,GIFT-Eval,short,Timer-4.0,cross_series_dependence,5,1.090057028,0.1242771193,1.301010765,0.9991695229,8
GIFT-Short,GIFT-Eval,short,moirai2,cross_series_dependence,5,1.126964685,0.1270726405,1.333044401,0.9991695229,8
GIFT-Short,GIFT-Eval,short,timesfm2.5,cross_series_dependence,5,1.101616394,0.142334719,1.322359939,0.9991695229,8
GIFT-Short,GIFT-Eval,short,tirex2,cross_series_dependence,5,1.070272703,0.1546345529,1.289083699,0.9991695229,8
GIFT-Short,GIFT-Eval,short,toto2.0,cross_series_dependence,5,1.366122192,0.1816316755,1.562388105,0.9991695229,8
GIFT-Short,GIFT-Eval,short,Chronos-2,multi_seasonal,1,0.7875317539,0.8149351938,1.158134838,0.9998821094,20
GIFT-Short,GIFT-Eval,short,Timer-3.5,multi_seasonal,1,0.8090733208,0.6535181224,0.9908069017,0.9998821094,20
GIFT-Short,GIFT-Eval,short,Timer-4.0,multi_seasonal,1,0.7745019733,0.7667045359,1.099373726,0.9998821094,20
GIFT-Short,GIFT-Eval,short,moirai2,multi_seasonal,1,0.920932175,0.5598316877,0.8899207338,0.9998821094,20
GIFT-Short,GIFT-Eval,short,timesfm2.5,multi_seasonal,1,0.6720402706,0.7132968184,0.8837288967,0.9998821094,20
GIFT-Short,GIFT-Eval,short,tirex2,multi_seasonal,1,0.7278803604,0.8342710398,1.146864224,0.9998821094,20
GIFT-Short,GIFT-Eval,short,toto2.0,multi_seasonal,1,0.548169047,0.9089345322,1.130194755,0.9998821094,20
GIFT-Short,GIFT-Eval,short,Chronos-2,multi_seasonal,2,0.700149349,0.7357105654,0.9676877414,0.9999984361,20
GIFT-Short,GIFT-Eval,short,Timer-3.5,multi_seasonal,2,0.9073662863,0.5481134492,0.9356501953,0.9999984361,20
GIFT-Short,GIFT-Eval,short,Timer-4.0,multi_seasonal,2,0.8635850981,0.6762242906,1.059881427,0.9999984361,20
GIFT-Short,GIFT-Eval,short,moirai2,multi_seasonal,2,0.9877003852,0.4362862974,0.7830087482,0.9999984361,20
GIFT-Short,GIFT-Eval,short,timesfm2.5,multi_seasonal,2,0.7603879008,0.6167121955,0.8124242666,0.9999984361,20
GIFT-Short,GIFT-Eval,short,tirex2,multi_seasonal,2,0.7912404593,0.7699014593,1.091406764,0.9999984361,20
GIFT-Short,GIFT-Eval,short,toto2.0,multi_seasonal,2,0.6060243457,0.8733160011,1.117802414,0.9999984361,20
GIFT-Short,GIFT-Eval,short,Chronos-2,multi_seasonal,3,0.7547083256,0.6646940558,0.9193321149,0.9999927016,20
GIFT-Short,GIFT-Eval,short,Timer-3.5,multi_seasonal,3,0.9589245116,0.4713693271,0.8826919662,0.9999927016,20
GIFT-Short,GIFT-Eval,short,Timer-4.0,multi_seasonal,3,0.9099605493,0.6049348094,1.015417893,0.9999927016,20
GIFT-Short,GIFT-Eval,short,moirai2,multi_seasonal,3,1.03478783,0.3572895952,0.7453182409,0.9999927016,20
GIFT-Short,GIFT-Eval,short,timesfm2.5,multi_seasonal,3,0.819356315,0.5399381445,0.7652225248,0.9999927016,20
GIFT-Short,GIFT-Eval,short,tirex2,multi_seasonal,3,0.8495302149,0.7078334979,1.057299016,0.9999927016,20
GIFT-Short,GIFT-Eval,short,toto2.0,multi_seasonal,3,0.6429048744,0.839936668,1.103403686,0.9999927016,20
GIFT-Short,GIFT-Eval,short,Chronos-2,multi_seasonal,4,0.8068871114,0.6091578095,0.8862828865,0.9999979148,20
GIFT-Short,GIFT-Eval,short,Timer-3.5,multi_seasonal,4,1.00956337,0.4201748071,0.8624591063,0.9999979148,20
GIFT-Short,GIFT-Eval,short,Timer-4.0,multi_seasonal,4,0.9819780274,0.5484279062,1.011780937,0.9999979148,20
GIFT-Short,GIFT-Eval,short,moirai2,multi_seasonal,4,1.044054964,0.3077189407,0.6916416117,0.9999979148,20
GIFT-Short,GIFT-Eval,short,timesfm2.5,multi_seasonal,4,0.8656417772,0.4839133654,0.7347501604,0.9999979148,20
GIFT-Short,GIFT-Eval,short,tirex2,multi_seasonal,4,0.906101717,0.6576893187,1.038788017,0.9999979148,20
GIFT-Short,GIFT-Eval,short,toto2.0,multi_seasonal,4,0.6769950719,0.8104625549,1.092668128,0.9999979148,20
GIFT-Short,GIFT-Eval,short,Chronos-2,multi_seasonal,5,0.8479802412,0.5592848757,0.8530314137,0.9999973934,20
GIFT-Short,GIFT-Eval,short,Timer-3.5,multi_seasonal,5,1.043540908,0.3772171095,0.8428704821,0.9999973934,20
GIFT-Short,GIFT-Eval,short,Timer-4.0,multi_seasonal,5,1.018863698,0.5009601977,0.9848605078,0.9999973934,20
