experiment_id,suite,benchmark,horizon_group,suite_order,capability_id,capability_level,left_model_id,metric,paired_task_bootstrap_95_ci_lower,paired_task_bootstrap_95_ci_upper,paired_task_count,right_model_id,task_equal_mean_difference_left_minus_right,significant_uncorrected,better_model_id
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,predictable_intermittency,2,Chronos-2,capability_effect_nrmse,-1.473305209,0.04469790658,11,toto2.0,-0.4871622198,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,predictable_intermittency,2,Timer-3.5,capability_effect_nrmse,-0.04414877486,1.69426581,11,moirai2,0.5679114708,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,predictable_intermittency,2,Timer-3.5,capability_effect_nrmse,-0.002983303092,1.00865449,11,timesfm2.5,0.3912846266,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,predictable_intermittency,2,Timer-3.5,capability_effect_nrmse,-0.3771127232,0.2452598814,11,toto2.0,-0.03552700979,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,predictable_intermittency,2,moirai2,capability_effect_nrmse,-0.6066169896,0.07004821725,11,timesfm2.5,-0.1766268442,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,predictable_intermittency,2,moirai2,capability_effect_nrmse,-1.91895951,0.09790273359,11,toto2.0,-0.6034384805,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,predictable_intermittency,2,timesfm2.5,capability_effect_nrmse,-1.323415577,0.04585915426,11,toto2.0,-0.4268116363,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,predictable_intermittency,3,Chronos-2,capability_effect_nrmse,-0.6451148149,-0.007670778609,11,Timer-3.5,-0.2593846038,True,Chronos-2
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,predictable_intermittency,3,Chronos-2,capability_effect_nrmse,-0.1334446485,1.116610093,11,moirai2,0.3341486381,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,predictable_intermittency,3,Chronos-2,capability_effect_nrmse,-0.02227115531,0.2857327578,11,timesfm2.5,0.1046477379,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,predictable_intermittency,3,Chronos-2,capability_effect_nrmse,-0.02645368246,0.187940043,11,toto2.0,0.07516642753,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,predictable_intermittency,3,Timer-3.5,capability_effect_nrmse,-0.06589896473,1.74991606,11,moirai2,0.5935332419,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,predictable_intermittency,3,Timer-3.5,capability_effect_nrmse,0.02405477795,0.9447110725,11,timesfm2.5,0.3640323417,True,timesfm2.5
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,predictable_intermittency,3,Timer-3.5,capability_effect_nrmse,0.02324597798,0.8074309156,11,toto2.0,0.3345510313,True,toto2.0
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,predictable_intermittency,3,moirai2,capability_effect_nrmse,-0.8190899517,0.114289082,11,timesfm2.5,-0.2295009002,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,predictable_intermittency,3,moirai2,capability_effect_nrmse,-0.9493123623,0.1565597418,11,toto2.0,-0.2589822106,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,predictable_intermittency,3,timesfm2.5,capability_effect_nrmse,-0.1456384767,0.06549024623,11,toto2.0,-0.02948131041,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,predictable_intermittency,4,Chronos-2,capability_effect_nrmse,-0.7974906176,0.0008970927866,11,Timer-3.5,-0.3024796628,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,predictable_intermittency,4,Chronos-2,capability_effect_nrmse,-0.06931949291,1.178828232,11,moirai2,0.3828649344,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,predictable_intermittency,4,Chronos-2,capability_effect_nrmse,-0.08769648005,0.08103852029,11,timesfm2.5,3.311545601e-05,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,predictable_intermittency,4,Chronos-2,capability_effect_nrmse,-1.782469606,0.07180521185,11,toto2.0,-0.5910350718,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,predictable_intermittency,4,Timer-3.5,capability_effect_nrmse,-0.01347256943,1.956627633,11,moirai2,0.6853445972,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,predictable_intermittency,4,Timer-3.5,capability_effect_nrmse,0.02624881655,0.7580423314,11,timesfm2.5,0.3025127782,True,timesfm2.5
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,predictable_intermittency,4,Timer-3.5,capability_effect_nrmse,-1.052037808,0.1816403467,11,toto2.0,-0.288555409,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,predictable_intermittency,4,moirai2,capability_effect_nrmse,-1.214327404,0.05613240504,11,timesfm2.5,-0.382831819,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,predictable_intermittency,4,moirai2,capability_effect_nrmse,-2.912185252,0.09432230524,11,toto2.0,-0.9739000062,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,predictable_intermittency,4,timesfm2.5,capability_effect_nrmse,-1.726009085,0.07251602364,11,toto2.0,-0.5910681872,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,predictable_intermittency,5,Chronos-2,capability_effect_nrmse,-1.080338101,0.01006894198,11,Timer-3.5,-0.3921059259,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,predictable_intermittency,5,Chronos-2,capability_effect_nrmse,0.02446611561,1.424684954,11,moirai2,0.5113168343,True,moirai2
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,predictable_intermittency,5,Chronos-2,capability_effect_nrmse,-0.02339690325,1.009172346,11,timesfm2.5,0.3472818589,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,predictable_intermittency,5,Chronos-2,capability_effect_nrmse,-0.0624211844,0.1893440313,11,toto2.0,0.06699452694,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,predictable_intermittency,5,Timer-3.5,capability_effect_nrmse,0.03730078389,2.495743105,11,moirai2,0.9034227602,True,moirai2
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,predictable_intermittency,5,Timer-3.5,capability_effect_nrmse,0.008410409102,2.065702311,11,timesfm2.5,0.7393877848,True,timesfm2.5
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,predictable_intermittency,5,Timer-3.5,capability_effect_nrmse,-0.04403301522,1.243392724,11,toto2.0,0.4591004529,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,predictable_intermittency,5,moirai2,capability_effect_nrmse,-0.4403009593,0.002739252773,11,timesfm2.5,-0.1640349754,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,predictable_intermittency,5,moirai2,capability_effect_nrmse,-1.278138585,0.03066916808,11,toto2.0,-0.4443223073,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,predictable_intermittency,5,timesfm2.5,capability_effect_nrmse,-0.8564039432,0.07154403597,11,toto2.0,-0.280287332,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,regime_switching,1,Chronos-2,capability_effect_nrmse,-0.1409584537,-0.02857469885,11,Timer-3.5,-0.07719172223,True,Chronos-2
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,regime_switching,1,Chronos-2,capability_effect_nrmse,-0.2966620333,-0.05376761641,11,moirai2,-0.1494983508,True,Chronos-2
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,regime_switching,1,Chronos-2,capability_effect_nrmse,-0.0761219248,-0.02340054339,11,timesfm2.5,-0.04580543895,True,Chronos-2
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,regime_switching,1,Chronos-2,capability_effect_nrmse,-0.1732432438,-0.0280575946,11,toto2.0,-0.08509072312,True,Chronos-2
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,regime_switching,1,Timer-3.5,capability_effect_nrmse,-0.2394006092,0.03496907034,11,moirai2,-0.07230662855,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,regime_switching,1,Timer-3.5,capability_effect_nrmse,-0.01849211129,0.09231510385,11,timesfm2.5,0.03138628328,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,regime_switching,1,Timer-3.5,capability_effect_nrmse,-0.1214447706,0.08170808041,11,toto2.0,-0.007899000895,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,regime_switching,1,moirai2,capability_effect_nrmse,0.0008775436397,0.2607796469,11,timesfm2.5,0.1036929118,True,timesfm2.5
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,regime_switching,1,moirai2,capability_effect_nrmse,-0.09575611598,0.2426463729,11,toto2.0,0.06440762766,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,regime_switching,1,timesfm2.5,capability_effect_nrmse,-0.1381667122,0.03896683262,11,toto2.0,-0.03928528417,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,regime_switching,2,Chronos-2,capability_effect_nrmse,-0.1904022036,-0.05101839571,11,Timer-3.5,-0.1083806412,True,Chronos-2
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,regime_switching,2,Chronos-2,capability_effect_nrmse,-0.2646443343,-0.1007782274,11,moirai2,-0.1719562376,True,Chronos-2
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,regime_switching,2,Chronos-2,capability_effect_nrmse,-0.09063212746,-0.02142524734,11,timesfm2.5,-0.05141319174,True,Chronos-2
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,regime_switching,2,Chronos-2,capability_effect_nrmse,-0.09278876562,-0.01805324756,11,toto2.0,-0.05350018844,True,Chronos-2
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,regime_switching,2,Timer-3.5,capability_effect_nrmse,-0.1849641901,0.03863626749,11,moirai2,-0.06357559639,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,regime_switching,2,Timer-3.5,capability_effect_nrmse,-0.007131129859,0.1386974969,11,timesfm2.5,0.05696744945,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,regime_switching,2,Timer-3.5,capability_effect_nrmse,-0.03068863077,0.1485236223,11,toto2.0,0.05488045275,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,regime_switching,2,moirai2,capability_effect_nrmse,0.03204149812,0.2199531714,11,timesfm2.5,0.1205430458,True,timesfm2.5
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,regime_switching,2,moirai2,capability_effect_nrmse,0.0340010108,0.2225729687,11,toto2.0,0.1184560491,True,toto2.0
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,regime_switching,2,timesfm2.5,capability_effect_nrmse,-0.06208022442,0.06617482027,11,toto2.0,-0.0020869967,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,regime_switching,3,Chronos-2,capability_effect_nrmse,-0.2395760586,-0.07432388218,11,Timer-3.5,-0.1491255538,True,Chronos-2
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,regime_switching,3,Chronos-2,capability_effect_nrmse,-0.3669446793,-0.1262895324,11,moirai2,-0.2383860374,True,Chronos-2
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,regime_switching,3,Chronos-2,capability_effect_nrmse,-0.1712418302,-0.02965184658,11,timesfm2.5,-0.08780424686,True,Chronos-2
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,regime_switching,3,Chronos-2,capability_effect_nrmse,-0.1750467358,-0.04548003386,11,toto2.0,-0.1062863948,True,Chronos-2
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,regime_switching,3,Timer-3.5,capability_effect_nrmse,-0.232504419,0.03743429056,11,moirai2,-0.08926048358,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,regime_switching,3,Timer-3.5,capability_effect_nrmse,-0.009106471142,0.1502059786,11,timesfm2.5,0.06132130697,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,regime_switching,3,Timer-3.5,capability_effect_nrmse,-0.0509312402,0.1373859123,11,toto2.0,0.04283915899,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,regime_switching,3,moirai2,capability_effect_nrmse,0.05415887256,0.263930964,11,timesfm2.5,0.1505817905,True,timesfm2.5
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,regime_switching,3,moirai2,capability_effect_nrmse,0.01341672214,0.2471124391,11,toto2.0,0.1320996426,True,toto2.0
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,regime_switching,3,timesfm2.5,capability_effect_nrmse,-0.08139578248,0.04609828498,11,toto2.0,-0.01848214798,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,regime_switching,4,Chronos-2,capability_effect_nrmse,-0.2457704583,-0.09040349814,11,Timer-3.5,-0.1612307448,True,Chronos-2
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,regime_switching,4,Chronos-2,capability_effect_nrmse,-0.4286408702,-0.1524337686,11,moirai2,-0.2810912095,True,Chronos-2
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,regime_switching,4,Chronos-2,capability_effect_nrmse,-0.2132021804,-0.02737266166,11,timesfm2.5,-0.1070716277,True,Chronos-2
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,regime_switching,4,Chronos-2,capability_effect_nrmse,-0.2803729491,-0.0917345923,11,toto2.0,-0.1775635209,True,Chronos-2
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,regime_switching,4,Timer-3.5,capability_effect_nrmse,-0.285507488,0.02683830692,11,moirai2,-0.1198604646,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,regime_switching,4,Timer-3.5,capability_effect_nrmse,-0.032530284,0.1519523803,11,timesfm2.5,0.05415911711,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,regime_switching,4,Timer-3.5,capability_effect_nrmse,-0.1139460964,0.09861335139,11,toto2.0,-0.01633277605,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,regime_switching,4,moirai2,capability_effect_nrmse,0.05719581265,0.2976838729,11,timesfm2.5,0.1740195818,True,timesfm2.5
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,regime_switching,4,moirai2,capability_effect_nrmse,0.002172130829,0.2069882511,11,toto2.0,0.1035276886,True,toto2.0
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,regime_switching,4,timesfm2.5,capability_effect_nrmse,-0.1453392103,0.04033854931,11,toto2.0,-0.07049189315,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,regime_switching,5,Chronos-2,capability_effect_nrmse,-0.305433498,-0.1013598006,11,Timer-3.5,-0.1920502426,True,Chronos-2
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,regime_switching,5,Chronos-2,capability_effect_nrmse,-0.3951541273,-0.1534495526,11,moirai2,-0.2731833864,True,Chronos-2
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,regime_switching,5,Chronos-2,capability_effect_nrmse,-0.1675804465,-0.0325111275,11,timesfm2.5,-0.09447980377,True,Chronos-2
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,regime_switching,5,Chronos-2,capability_effect_nrmse,-0.250462983,-0.1131866452,11,toto2.0,-0.1906403124,True,Chronos-2
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,regime_switching,5,Timer-3.5,capability_effect_nrmse,-0.2387145209,0.08600413333,11,moirai2,-0.08113314382,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,regime_switching,5,Timer-3.5,capability_effect_nrmse,0.01067765266,0.1947320657,11,timesfm2.5,0.09757043884,True,timesfm2.5
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,regime_switching,5,Timer-3.5,capability_effect_nrmse,-0.1307519969,0.165930656,11,toto2.0,0.001409930172,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,regime_switching,5,moirai2,capability_effect_nrmse,0.06574826749,0.3107580153,11,timesfm2.5,0.1787035827,True,timesfm2.5
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,regime_switching,5,moirai2,capability_effect_nrmse,-0.05267126745,0.2288341546,11,toto2.0,0.08254307399,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,regime_switching,5,timesfm2.5,capability_effect_nrmse,-0.1938533766,0.03886173505,11,toto2.0,-0.09616050867,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,time_varying_seasonality,1,Chronos-2,capability_effect_nrmse,-1.000398917,-0.09159186911,10,Timer-3.5,-0.4747215532,True,Chronos-2
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,time_varying_seasonality,1,Chronos-2,capability_effect_nrmse,-1.274418623,-0.244112749,10,moirai2,-0.7100418444,True,Chronos-2
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,time_varying_seasonality,1,Chronos-2,capability_effect_nrmse,-1.182542555,0.124976408,10,timesfm2.5,-0.3994619278,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,time_varying_seasonality,1,Chronos-2,capability_effect_nrmse,-3.06335293,0.04835691472,10,toto2.0,-1.053755599,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,time_varying_seasonality,1,Timer-3.5,capability_effect_nrmse,-0.6984223607,0.1810473001,10,moirai2,-0.2353202913,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,time_varying_seasonality,1,Timer-3.5,capability_effect_nrmse,-0.315466301,0.4754003374,10,timesfm2.5,0.0752596254,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,time_varying_seasonality,1,Timer-3.5,capability_effect_nrmse,-2.188151872,0.4369250761,10,toto2.0,-0.5790340458,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,time_varying_seasonality,1,moirai2,capability_effect_nrmse,-0.08058726946,0.6809477303,10,timesfm2.5,0.3105799166,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,time_varying_seasonality,1,moirai2,capability_effect_nrmse,-2.076275595,0.7711296719,10,toto2.0,-0.3437137545,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,time_varying_seasonality,1,timesfm2.5,capability_effect_nrmse,-1.973635252,0.2134683011,10,toto2.0,-0.6542936712,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,time_varying_seasonality,2,Chronos-2,capability_effect_nrmse,-0.7598810812,-0.1442606899,10,Timer-3.5,-0.3970390563,True,Chronos-2
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,time_varying_seasonality,2,Chronos-2,capability_effect_nrmse,-1.182523331,-0.2921797875,10,moirai2,-0.6950759989,True,Chronos-2
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,time_varying_seasonality,2,Chronos-2,capability_effect_nrmse,-0.7838531522,0.1568170707,10,timesfm2.5,-0.2357857896,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,time_varying_seasonality,2,Chronos-2,capability_effect_nrmse,-1.982568807,0.06978654359,10,toto2.0,-0.6618167144,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,time_varying_seasonality,2,Timer-3.5,capability_effect_nrmse,-0.6328180356,0.05550327284,10,moirai2,-0.2980369426,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,time_varying_seasonality,2,Timer-3.5,capability_effect_nrmse,-0.1825553331,0.5158890664,10,timesfm2.5,0.1612532667,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,time_varying_seasonality,2,Timer-3.5,capability_effect_nrmse,-1.341852241,0.4207604242,10,toto2.0,-0.2647776582,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,time_varying_seasonality,2,moirai2,capability_effect_nrmse,0.1739695668,0.7551320811,10,timesfm2.5,0.4592902093,True,timesfm2.5
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,time_varying_seasonality,2,moirai2,capability_effect_nrmse,-0.9889375193,0.735743202,10,toto2.0,0.03325928445,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,time_varying_seasonality,2,timesfm2.5,capability_effect_nrmse,-1.311600526,0.1478019578,10,toto2.0,-0.4260309248,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,time_varying_seasonality,3,Chronos-2,capability_effect_nrmse,-0.5862583504,-0.1677934765,10,Timer-3.5,-0.3471546635,True,Chronos-2
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,time_varying_seasonality,3,Chronos-2,capability_effect_nrmse,-1.646149866,-0.3282468073,10,moirai2,-0.9069573477,True,Chronos-2
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,time_varying_seasonality,3,Chronos-2,capability_effect_nrmse,-0.6136052942,0.16863203,10,timesfm2.5,-0.1652235742,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,time_varying_seasonality,3,Chronos-2,capability_effect_nrmse,-1.323270961,0.09661833799,10,toto2.0,-0.4194355831,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,time_varying_seasonality,3,Timer-3.5,capability_effect_nrmse,-1.346066579,-0.04557024569,10,moirai2,-0.5598026842,True,Timer-3.5
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,time_varying_seasonality,3,Timer-3.5,capability_effect_nrmse,-0.1259547572,0.504498792,10,timesfm2.5,0.1819310893,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,time_varying_seasonality,3,Timer-3.5,capability_effect_nrmse,-0.8292402241,0.4170956606,10,toto2.0,-0.0722809196,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,time_varying_seasonality,3,moirai2,capability_effect_nrmse,0.1927482402,1.52324326,10,timesfm2.5,0.7417337735,True,timesfm2.5
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,time_varying_seasonality,3,moirai2,capability_effect_nrmse,-0.3417355477,1.424842848,10,toto2.0,0.4875217646,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,time_varying_seasonality,3,timesfm2.5,capability_effect_nrmse,-0.8253187255,0.1283696789,10,toto2.0,-0.2542120089,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,time_varying_seasonality,4,Chronos-2,capability_effect_nrmse,-0.4410954407,-0.1239292761,10,Timer-3.5,-0.2662826322,True,Chronos-2
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,time_varying_seasonality,4,Chronos-2,capability_effect_nrmse,-1.54694293,-0.3502461078,10,moirai2,-0.8498122948,True,Chronos-2
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,time_varying_seasonality,4,Chronos-2,capability_effect_nrmse,-0.4349872299,0.1528489729,10,timesfm2.5,-0.1080104245,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,time_varying_seasonality,4,Chronos-2,capability_effect_nrmse,-0.9116259195,0.1040447753,10,toto2.0,-0.2690488281,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,time_varying_seasonality,4,Timer-3.5,capability_effect_nrmse,-1.264718749,-0.06873435115,10,moirai2,-0.5835296626,True,Timer-3.5
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,time_varying_seasonality,4,Timer-3.5,capability_effect_nrmse,-0.09101511318,0.411801434,10,timesfm2.5,0.1582722077,False,
gift-v15-medium-qualified-feasible-seed2026082701,GIFT-Medium,GIFT-Eval,medium,1,time_varying_seasonality,4,Timer-3.5,capability_effect_nrmse,-0.5047036899,0.3666881506,10,toto2.0,-0.002766195897,False,
